Comment,Translated_Comment,Category,Hate Speech,Geography
эх недобитые танцуйте пляшите и ждите когда европа вас кормить будет а что же вы в клип не вставили кадры горящего беркута не видно нуланд и маккейна ,"oh, the unfinished ones, dance, dance and wait for Europe to feed you, why didn’t you insert footage of a burning golden eagle into the video, you can’t see Nuland and McCain",None,0,Russia_Ukaraine
у тебя не то что мозги даже логика не работает клиника ,"you have not only brains, even logic does not work clinic",None,0,Russia_Ukaraine
за что фашистская опозиция за полученные деньги срочно устроила провокацию на майдане причем все три казака спрятались как зайцы кто побит какие дети где фамилии кого похоронили что за бред украинцы на майдане за гривен в день продают украину под вывеской свободы позор лже героям предателям ,"for which the fascist opposition urgently staged a provocation on the Maidan for the money received, and all three Cossacks hid like hares who was beaten which children where the names of whom were buried what nonsense the Ukrainians on the Maidan for hryvnias a day sell Ukraine under the guise of freedom disgrace to the false heroes of the traitors",None,0,Russia_Ukaraine
українському народові оголосили війну ,declared war on the Ukrainian people,None,0,Russia_Ukaraine
 олег вяткин я за відмову від ядерної зброї всім світом але так як відмова часткова то краще було залишити вдруг що а за те що було хороше да дійсно було ,"Oleg Vyatkin, I am for the rejection of nuclear weapons by the whole world, but since the rejection is partial, it was better to leave it for now, and for what was good, yes, it really was",None,0,Russia_Ukaraine
не люблю реп полюбил ,I don't like rap,None,0,Russia_Ukaraine
что разве это неправда от повторения истона не тускнеет ,Isn't it true that the repetition of the Easton does not dim,None,0,Russia_Ukaraine
сами виноваты а теперь ловите свинец ,it's your own fault now catch the lead,None,0,Russia_Ukaraine
а из чего следует тип боеприпаса и цель в кадре нет демонстрации этих моментов любезно вынесенных в название ,and from which follows the type of ammunition and the target in the frame there is no demonstration of these moments kindly put in the title,None,0,Russia_Ukaraine
влада не пішла на застосування сили значить провокація пройшла даремно ,"the authorities did not use force, which means that the provocation was in vain",None,0,Russia_Ukaraine
хорошая песня жалко украину можем и не выстоять в целостности раскол будет ,good song sorry for ukraine we may not survive in integrity the split will be,None,0,Russia_Ukaraine
хорошо бы этот ролик продублировать с английским текстом и запустить в твиттер пусть все видят технологии евродемократов так же в их странах ,"it would be nice to duplicate this video with English text and run it on Twitter, let everyone see the technologies of the Eurodemocrats in their countries as well",None,0,Russia_Ukaraine
как украина и в каких суровых условиях жила сотни лет очень хорошо говорится в повести гоголя тарас бульба и в романе иванычука мальвы с европы к которой хотят многие интегрироваться шла речь посполита за которой стояла германия и австрия с юго запада османская империя за которой стояла англия и в таких условиях казаки держались очень длительное время к слову им помогали казаки с дона и кубани малочисленное казачество и наоборот только когда произошло воссоединение украины с россией вмешались регулярные царские войска суворов потемкин ушаков выбили турков и усмирили поляков к тому же о чем теперь не говорят можно лишь незначительно обнаружить у гоголя в тарас бульба так это духовный финансовый судный гнет коренного населения украйны со стороны жидов недаром им жидам запрещено было находиться на территории россии а после воссоединения украйны с россией им было ограничено перемещение и только с отменой крепостного права в году и появились послабления для жидов и те хлынули осваивать территории открывали кабаки брали в качестве закладных у вольных но теперь спаиваемых крестьян землю но это другая история напоминаю к тому что коренным украинцам особенно досталось от жидовни и это способствовало зарождению особого на генетическом уровне чувства опасности края и сейчас словно не было освободительных войн после культурных научных социальных побед за последние четверть века украйне досталось от жидов сполна после уничтожения ссср млн украйна с мощным промышленным сегментом с высочайшем уровнем культуры и лучшего среднего и высшего образования самое доступное и эффективное в ссср мощной армией флотом ядерным оружием представляла разностороннюю опасность для промышленных и экономических гигантов европы как англия германия франция еще один игрок не допустим тем более всегда существует что придут к власти националисты хорошо знающие прошлое и чего еще захотят европе мстить вот и запустили украйну под нож женщин в бордели всего мира мужчин в криминал торгашество мздоимство словом маргинализация населения и европейская интеграция это завершающий аккорд украйна должна быть целой и независимой в первую очередь от жидов политиков и жидов алигархов в россии не на шутку перепугались ведь сперва относительно молчаливо но поддерживали майдан все от правозащитников так называемых деятелей культуры до аналитиков журналистов и политологов но как только на майдане инициативу стали перехватывать националисты и поколотили парочку жидов сразу вышеперечисленная россиянская общественность взбудоражилась только и слышно нам не нужно антисемитское государство под боком они хорошо знают что сделали очень много зла и как только националисты придут к власти в украйне так сразу русские националисты на территории украйны начнут формировать дивизии для похода на москву вот и существует угроза раскола украины этого нужно любыми путями избежать избежать раскола украйна должна быть свободной ,"how Ukraine and in what harsh conditions it lived for hundreds of years is very well said in Gogol's story Taras Bulba and in Ivanychuk's novel Mallow from Europe, to which many want to integrate, there was a question of the Commonwealth, behind which stood Germany and Austria from the southwest, the Ottoman Empire, behind which stood England and in under such conditions, the Cossacks held out for a very long time, by the way, they were helped by the Cossacks from the Don and the Kuban, a small Cossacks, and vice versa, only when Ukraine was reunited with Russia, regular tsarist troops intervened Suvorov Potemkin Ushakov knocked out the Turks and pacified the Poles, moreover, which now they don’t talk about, you can only slightly to find at Gogol in Taras Bulba so this is the spiritual financial judgmental oppression of the indigenous population of Ukraine by the Jews, it was not for nothing that the Jews were forbidden to be on the territory of Russia, and after the reunification of Ukraine with Russia, they were limited to move and only with the abolition of serfdom in the year did indulgence appear for the Jews and they rushed to explore the territory, opened taverns, took land as mortgages from free but now soldered peasants, but this is another story, I remind you that the native Ukrainians especially got it from the Jews and this contributed to the emergence of a special feeling of danger at the genetic level of the region and now it was as if there were no liberation wars after the cultural scientific social victories over the past quarter of a century, the ukraine got in full from the Jews after the destruction of the ussr million ukraina with a powerful industrial segment with the highest level of culture and the best secondary and higher education, the most accessible and effective in the ussr, a powerful army, a fleet, nuclear weapons posed a versatile danger to industrial and economic giants of Europe like England Germany France another player is not allowed, especially since it always exists that nationalists who know the past well will come to power and what else will they want to take revenge on Europe, so they launched Ukraine under the knife of women in brothels of the whole world of men into crime, huckstering, bribery in a word, marginalization of the population and European integration is the final chord Ukraine should be whole and independent, first of all, from Jewish politicians and Jewish aligarhs in Russia, they were seriously frightened because at first relatively silently but supported the Maidan, everyone from human rights activists, so-called cultural figures to analysts, journalists and political scientists, but as soon as on the Maidan the nationalists began to intercept the initiative and beat up a couple of Jews at once, the above-mentioned Russian public was only agitated and heard we don’t need an anti-Semitic state at hand, they know very well that they did a lot of evil and as soon as the nationalists come to power in Ukraine, Russian nationalists will immediately begin to form divisions on the territory of Ukraine to march on Moscow, there is a threat of a split in Ukraine, this must be avoided by any means to avoid a split, Ukraine should be free",None,0,Russia_Ukaraine
не выпускайте янукевича из страны может свалить в беларусь на вертолете ,"do not let Yanukovych out of the country, he can dump him in Belarus by helicopter",None,0,Russia_Ukaraine
а еще она вообще не понимает что несет ,And she doesn't even know what she's talking about,None,0,Russia_Ukaraine
підтримую на ,support on,None,0,Russia_Ukaraine
просто супер ,just great,None,0,Russia_Ukaraine
 любомир ратушний а какой я я обычный гражданин своей страны и вижу кто по вылазил из нор и под какими флагами стоят и что они несут в массы и я бы не хотел чтобы фашизм возвращался к нам не за это воевал мой дед прадед я конечно понимаю в западной части украины свой менталитет но то что они проповедуют недопустимо с теми кто рвется к власти с ними точно будущего нет у страны ,"any town hall world and what kind of ordinary citizen of my country I am and I see who climbed out of their holes and under what flags they stand and what they carry to the masses and I would not want fascism to return to us, my grandfather great-grandfather fought for this, of course I understand in Western parts of Ukraine have their own mentality, but what they preach is unacceptable with those who strive for power with them, the country definitely has no future",None,0,Russia_Ukaraine
ну да ну да заглавная картинка особенно зачетная снаяперов так и учат как наиболее фотогенично под камерой целиться постановщики как были в своем мире так там и живут желаю им хорошего принуждения к реальности ,"well, yes, well, yes, the title picture is especially credited for snipers and they teach how the directors aim most photogenic under the camera as they were in their world and live there I wish them a good coercion to reality",None,0,Russia_Ukaraine
почему продажная он какбэ всегда придерживался анархизма и это не делает его русофобом против власти в целом но не против народов ,why is he a venal kakbe always adhered to anarchism and this does not make him a Russophobe against the authorities in general but not against the peoples,None,0,Russia_Ukaraine
путіна дочка чомусь тоже живе в німеччині ,Putin's daughter for some reason also lives in Germany,None,0,Russia_Ukaraine
эх хохлы кому вы продались зачем родину сдали севастополь и крым давайте к нам в россию обратно ,"oh crests, to whom did you sell out, why did you surrender your homeland to Sevastopol and Crimea, let's come back to Russia",None,0,Russia_Ukaraine
страйкбол в чистом виде ,airsoft in its purest form,None,0,Russia_Ukaraine
зато помогают ,but they help,None,0,Russia_Ukaraine
давно пора сами уже столько людей переубивали а щас очко жмет вы безнаказанными не останетесь сколько вы убили людей своими коктейлями молотова пришло время огребать и то видно что не стреляют когда не надо ,"it’s high time you yourself have already killed so many people, and right now you’re shaking a point, you won’t go unpunished how many people you killed with your Molotov cocktails, it’s time to rake and it’s clear that they don’t shoot when they don’t need to",None,0,Russia_Ukaraine
вот и ворвались в страну которая им давала лучших ученых специалистов разного ранга актеров режиссеров певцов поэтов писателей музыкантов композиторов дикое татаро монгольское иго ,"so they broke into the country that gave them the best scientists, specialists of various ranks actors directors singers poets writers musicians composers wild Tatar Mongolian yoke",None,0,Russia_Ukaraine
что за бред а если бы там не барикада а просто люди шли ,"what nonsense, and if there weren’t a barricade there, but just people were walking",None,0,Russia_Ukaraine
ну лишень за те що люди старалися вибачайте але мене не надихає і не відображує майданівської міці та незламності хто з тих хто залишив захоплені відгуки сам був на майдані ,"well, just for the fact that people tried, I'm sorry, but it does not inspire me and does not reflect the strength and indomitability of the Maidan, who among those who left enthusiastic reviews was on the Maidan himself",None,0,Russia_Ukaraine
пройдет два года и слова кришенинниковой уже не будут казаться параноидальными все произойдет именно так как она и прогнозировала сша проглотят украину и там начнется война донбасс отпадет крым вообще уплывет в россию ,two years will pass and Krysheninnikova’s words will no longer seem paranoid everything will happen exactly as she predicted the United States will swallow Ukraine and there will start a war Donbass will disappear Crimea will sail to Russia altogether,None,0,Russia_Ukaraine
 иван сидоров ты видел толпы которых привозили поездами в крым усмирять митинги крымчан я видел а как же ато против донецка и луганска точно такое же ато и против крыма или скажешь бы не было ато против крыма почему если против днр и лнр есть ато почему его против крыма бы не начали это все усмирение городов и территорий которые не приемлют гос переворот и не законное свержение власти к тому же в крыму харькове одессе люди помнят и чтят героев войны и ветеранов это часть социума и общества которое там живет а за года на украине сделали рукоподатными националистов бендеровцев свободовцев они участники шоу савик шустер свобода слова их командиры проходят в парламент и получают там места ваш президент в одессе сам на камеру признает что бандера его герой у власти сидят самые настоящие преступники которые не нацелены на построение сильного государства и национальную политику не ту национальную о которой кричат обезьяны на крещатике а именно в защиту народа суверенности и защиты именно от внешнего влияния у вас же вся верхушка по телефону назначается виктории нуланд которая говорит кому какое место занять есть запись документ а президенту раздают аплодисменты в конгрессе как тому кто сдал свою страну под внешнее управление и не беда что с ней станет вторая ливия или афганистан главное можно санкции против россии вводить и обвинять путина и придумывать сказки про введение армии ,"ivan sidorov you saw the crowds that were brought by trains to the Crimea to pacify the rallies of the Crimeans, I saw what about the ato against Donetsk and Lugansk exactly the same ato against the crimea or you would say there was no ato against the crimea why if there is an ato against the dnr and lnr why it is against the crimea would not start all this pacification of cities and territories that do not accept a coup d'état and not a legal overthrow of power, besides, in the Crimea, Kharkov, Odessa, people remember and honor the heroes of the war and veterans, this is part of the society and the society that lives there, and over the years in Ukraine they made nationalists hand-delivered Bendera Svobodovites they are participants in the Savik Shuster show freedom of speech their commanders go to parliament and get seats there your president in Odessa himself admits on camera that Bandera’s hero is in power the real criminals who are not aimed at building a strong state and a national policy of the wrong national about which the monkeys shout on Khreshchatyk, namely, in defense of the people of sovereignty and protection precisely from external influence, you have the entire top on the phone assigned to Victoria Nuland, who tells who what place to take there is a record document and the president is applauded in Congress as the one who surrendered his country to external management and it doesn’t matter that a second Libya or Afghanistan will become with it, the main thing is that you can impose sanctions against Russia and blame Putin and invent fairy tales about the introduction of the army",None,0,Russia_Ukaraine
слава беркуту ,glory to the golden eagle,None,0,Russia_Ukaraine
хакамада лыка не вяжет взмах бабочки демократический или демократический ,khakamada lyka does not knit butterfly wave democratic or democratic,None,0,Russia_Ukaraine
хай чекають нападу від людей ми українці так просто не здаємся і будемо триматися до кінця клятий янукович ,"let them wait for an attack from the people, we Ukrainians do not give up so easily and will hold on until the end, cursed Yanukovych",None,0,Russia_Ukaraine
у украины и россии один враг путин ,Ukraine and Russia have one enemy Putin,None,0,Russia_Ukaraine
 алексей никитин в том то и дело что миллион не выйдет ибо всех все устраивает а если что то не так тебя живо в предатели запишут ,"Aleksey Nikitin The fact of the matter is that a million won’t come out because everyone is happy with everything, and if something is wrong, they will write you down as traitors",None,0,Russia_Ukaraine
ухахаха вот так веселишь продолжай дальше ,hahaha this is so fun keep going,None,0,Russia_Ukaraine
цирк не получился где вы видели одетых как попало подразделение беркут ,the circus did not work out where you saw the golden eagle unit dressed haphazardly,None,0,Russia_Ukaraine
слава україні ,Glory to Ukraine,None,0,Russia_Ukaraine
один человек написал чиновники давно живут в европе и недвижимость у них там и банковские счета и дети там учатся а рабам своим рассказывают что европа это плохо и пока рабы в это верят можно дальше деньги из бюджета воровать ,"one person wrote officials have been living in Europe for a long time and they have real estate there and bank accounts and children study there, and they tell their slaves that Europe is bad and as long as the slaves believe in it, you can continue to steal money from the budget",None,0,Russia_Ukaraine
начали беркут прикрывать от девочки с красным крестом на спине ,began to cover the golden eagle from a girl with a red cross on her back,None,0,Russia_Ukaraine
те кто стоят на майдане или те кто стоял на площадях других государств в большей своей массе народом той или иной страны не являться это надо быть безграмотным слепцом или человеком который и с той же грядки которые берут деньги на свое существование от запада и хакамада полноценный представитель этой группы хотел бы обратиться к владимиру соловьеву имеете ли вы какое нибудь влияние на выбор тех людей которых вы приглашаете в свои передачи мало того что половина этих людей непонятные писатели эксперты политологи причем признанные своими же кругами и вчера созданными организациями а хакамада просто безграмотный человек который просто поверхностно видимо изучала историю своей страны если она таковой для ние остается ведь как только россия прогибалась перед мировыми институтами становилась слабой сразу же силы из вне англия затем сша поедали превращая ее в колонию ,"those who stand on the Maidan or those who stood on the squares of other states for the most part, the people of this or that country should not be an illiterate blind man or a person who, from the same garden, who take money for their existence from the West and khakamada is a full-fledged representative of this The group would like to turn to Vladimir Solovyov, do you have any influence on the choice of those people whom you invite to your programs, not only that half of these people are incomprehensible writers, experts in political science, moreover, recognized by their own circles and organizations created yesterday, and the khakamada is simply an illiterate person who is simply superficial apparently she studied the history of her country if it remains such for them, because as soon as Russia caved in to world institutions, it immediately became weak forces from outside England, then the United States ate it, turning it into a colony",None,0,Russia_Ukaraine
что тут сказать это нелюди ,what can i say this is stupid,None,0,Russia_Ukaraine
начало распада украины ,the beginning of the collapse of Ukraine,None,0,Russia_Ukaraine
и тут на утро востал весь киев ,and then in the morning the whole Kyiv got up,None,0,Russia_Ukaraine
вот это факелок спонсируется немцевым он еще с событи на болотной в россии а для тех кто невразумляет ответ в желтых повязках этих парней по другому зовут не будте зомби ,"this torch is sponsored by the Germans, it has been from the event on the swamp in Russia, and for those who are oblivious to the answer in yellow armbands, these guys are called differently, don’t be zombies",None,0,Russia_Ukaraine
это ты такой ,is that you,None,0,Russia_Ukaraine
моему другу он из харькова платили гривен в день за то что он там стоял трехразовое питание одежда секонд хенд и ночлег ,"my friend, he was from Kharkov, was paid hryvnia per day for standing there three meals a day, second-hand clothes and an overnight stay",None,0,Russia_Ukaraine
 кирилл голиков отстаньте сэр ,Kirill Golikov leave me alone sir,None,0,Russia_Ukaraine
 алексей никитин началось все гораздо раньше жизнь ухудшалась каждый год просто при яныке люди ощутили совсем уж какую то безнадегу беспредел коррупцию и воровство казалось это можно изменить но из требований майдана разве что осуществился лишь один уход яныка ,"alexey nikitin it all started much earlier, life got worse every year, it’s just that when yanyk people felt some kind of hopelessness, lawlessness, corruption and theft, it seemed that this could be changed, but from the demands of the maidan, only one yanyk left",None,0,Russia_Ukaraine
война прекратится только после свержения путина с донбасса будут отозваны все российские военнослужащие ,"the war will stop only after the overthrow of Putin, all Russian military personnel will be recalled from the Donbass",None,0,Russia_Ukaraine
 ,,None,0,Russia_Ukaraine
гестапо только с зоей космодемьянской так поступило ,the Gestapo did this only with Zoya Kosmodemyanskaya,None,0,Russia_Ukaraine
за дураков держат ,taken for fools,None,0,Russia_Ukaraine
 стыдно славяне посмотрите кто на видео дети вы бьете своих детей дубинками и носаками сапог ,ashamed Slavs look who is on the video children you beat your children with clubs and toes of boots,None,0,Russia_Ukaraine
по мне так всё логично эти мирные демонстранты сожгли много зданий взяли в заложники людей захватывают административные здания и не идут на мир думаю многие заслужили пулю от снайпера в лоб ,"for me, everything is so logical these peaceful demonstrators burned many buildings took people hostage seize administrative buildings and do not go to peace I think many deserve a bullet from a sniper in the forehead",None,0,Russia_Ukaraine
радикалы вроде не одеты в форму похожую на беркут у них больше камуфляжная форма зачем тогда беркуту такие опознавательные знаки в виде желтой ленты это больше похоже на попытку раскачать ситуацию ,"radicals do not seem to be dressed in a uniform similar to a golden eagle, they have more camouflage uniforms, then why would a golden eagle have such identification marks in the form of a yellow ribbon, this is more like an attempt to rock the situation",None,0,Russia_Ukaraine
беркут нелюди ,golden eagle of non-humans,None,0,Russia_Ukaraine
ляпіс велике дякую ,lapis thank you very much,None,0,Russia_Ukaraine
красавцы так с ними и надо пусть в крови захлебнутся ,handsome men are so with them and it is necessary to let them choke in blood,None,0,Russia_Ukaraine
єднаймося браття єднаймося сестри єднаймося разом усі з велика до малку за нашу вкраїну не згаснуть її у біді за волю бажанну за долю величну потрібно піднятись гуртом і з явиться воля всміхнеться нам доля бо сила коли ми разом ,"let's unite brothers, let's unite sisters, let's all unite together, from big to small, for our Ukraine, it will not be extinguished in trouble, for the desired will, for the majestic destiny, we need to rise in a group and the will will appear, fate will smile at us, because the strength is when we are together",None,0,Russia_Ukaraine
утютю какой грозный этих людей там процент и меньше димуля ты попробуй такое в стране запада устроить тебя там быстро газом портавят и дубинами забьют и посадят потом удивляюсь как народу сотня малолетних дураков разрешают такое делать ,iron what a formidable percentage of these people there and less than a dimul you try this in a country of the west to arrange you there they will quickly gas it and beat you with clubs and put you in jail then I’m surprised how hundreds of juvenile fools are allowed to do this to the people,None,0,Russia_Ukaraine
прост когда кастры жгли сразу унечтожать надобыло эту гниль ,simple when the casters burned immediately to destroy this rot,None,0,Russia_Ukaraine
олександр миколайович після перегляду коментарів у мене виникло запитання яке стосується пунктуації а саме як правильно ставити кому при написанні слова тому що перед ним чи після тому і перед що ,"Oleksandr Mykolayovych, after reviewing the comments, I had a question related to punctuation, namely how to correctly put a comma when writing the word because before it or after it and before what",None,0,Russia_Ukaraine
это больше на язвы от уколов наркотика крокодила дезоморфин похоже чем от пуль беркута скорее всего поймали наркомана и давай придумывать интересную историю его дыркам отправьте человека в реабилитационный центр если он наркоман пусть лечит зависимость если нет тогда пусть лечит голову ,"this is more like ulcers from injections of the crocodile drug desomorphine, it looks like than from the bullets of a golden eagle most likely they caught a drug addict and let's come up with an interesting story about his holes send the person to a rehabilitation center if he is a drug addict let him treat addiction if not then let him treat his head",None,0,Russia_Ukaraine
слава россии ,Glory to Russia,None,0,Russia_Ukaraine
ха ха ха вы видите врагов там где их нет поспилкувався би украинською але в мене росийська клава и друкую одним пальцем ,ha ha ha you see enemies where there are none,None,0,Russia_Ukaraine
так починався майдан ,this is how the Maidan began,None,0,Russia_Ukaraine
данное интервью рассчитано на людей необразованных очень много противоречащих друг другу фактов незнание или специальное коверканье исторических фактов элементарное пренебрежение законами экономическими и еще интересно кто входит в нод украины если агенты сша в украинском правительстве борются с агентами сша в оппозиции а корреспонденту я бы посоветовал перед интервью хотя бы элементарно ознакомиться с ситуацией и не путать термины и должности а то как то не профессионально ,"this interview is designed for uneducated people a lot of facts that contradict each other ignorance or special distortion of historical facts elementary disregard for economic laws and it’s also interesting who is in the nod of ukraine if us agents in the ukrainian government are fighting with us agents in opposition and I would advise the correspondent before the interview though it would be elementary to get acquainted with the situation and not confuse the terms and positions, otherwise it’s somehow not professional",None,0,Russia_Ukaraine
вы там были ,you were there,None,0,Russia_Ukaraine
 юрий анатольевич моча ведра барматуха мусорные баки вы бич что ль ,yuri anatolievich urine buckets barmatukha garbage cans,None,0,Russia_Ukaraine
все по сценарію в о президента ,everything according to the scenario in about the president,None,0,Russia_Ukaraine
что за транс играет в видео ,what trans is playing in the video,None,0,Russia_Ukaraine
поржал спасибо ,neighing thanks,None,0,Russia_Ukaraine
якщо б твій коментар було б залишено на початку грудня то ще не проблема але вже січень січень люди вже більше місяця стоять саме за відставку уряду та яника а не єс с цього приводу навіть сумнівів та суперечок бути не може лише дизінформовані люди вірять в покращення при нинішній владі ,"if your comment had been left at the beginning of December, it would not be a problem, but already in January, people have been standing for the resignation of the government and Yanika for more than a month, and there are no doubts or disputes on this matter, only misinformed people believe in improvement under the current to the authorities",None,0,Russia_Ukaraine
голосование зрителей говорит само за себя к великому сожалению откройте глаза смотрите и читайте разные источники информации и выезжайте за пределы нашего государства чтобы посмотреть как может все быть и что мы имеем сейчас начинайте с себя хватит обвинять всех вокруг решать надо внутренние проблемы уважайте себя и окружающих конструктивный разговор был только у хакамады крашенинникова не отвечает на поставленные вопросы а только ссылается на заготовленные речи и книги соответственно рассуждать мыслить здесь и сейчас сложновато любить россию родину и кивать и соглашаться со всем что происходит в стране это не одно и то же думайте и рассуждайте самостоятельно а не тому что пропагандируется это лично моя точка зрения и она может быть не схожа с другими и согласно нашей действующей конституции каждому гарантируется свобода мысли и слова всем мира и любви ,"the vote of the audience speaks for itself, unfortunately, open your eyes, look and read various sources of information and travel outside our state to see how everything can be and what we have now, start with yourself, stop blaming everyone around, you need to solve internal problems, respect yourself and those around you, be constructive the conversation was only with khakamada krasheninnikov does not answer the questions posed, but only refers to prepared speeches and books, respectively, to reason to think here and now it is difficult to love Russia, the motherland and nod and agree with everything that happens in the country, this is not the same thing think and reason on your own, but not that this is my personal point of view and it may not be similar to others, and according to our current constitution, everyone is guaranteed freedom of thought and speech to all peace and love",None,0,Russia_Ukaraine
интересно сколько весит винтовка у снайпера на видео я бы предположил что она пластиковая ,"I wonder how much the sniper's rifle weighs in the video, I would assume that it is plastic",None,0,Russia_Ukaraine
жесть ,tin,None,0,Russia_Ukaraine
дорогие любители европы что вы забыли в киеве панелей и общественных туалетов в европе хватит на вас всех все в европу забудьте про украину ,dear lovers of europe what have you forgotten in Kyiv there are panels and public toilets in europe enough for all of you everyone in europe forget about ukraine,None,0,Russia_Ukaraine
 дмитрий галиев так у него кончик дуло ввиде кобры что характерно только барретам кстати где то читала что если вы видите винтовку схожую с авм или авп с треугольнык кончиком называйте смело баррет не ошибетесь ,"dmitry galiev so he had the tip of the barrel in the form of a cobra, which is typical only for barrets, by the way, I read somewhere that if you see a rifle similar to an avm or avp with a triangular tip, feel free to call a barret you won’t be mistaken",None,0,Russia_Ukaraine
но россий тоже наша земля нужна и она всегда старалась забрать у украинцев не тока землю но и жизнь людей ,but Russia also needs our land and she has always tried to take away from Ukrainians not only the land but also the lives of people,None,0,Russia_Ukaraine
во всём виноваты инопланетяне ,Aliens are to blame,None,0,Russia_Ukaraine
а то до евромайдана страна цвела и пахла все о чем вы написали уже было на ноября г огромное воровство из бюджета наплевательство на всю правовую систему вероятность поглощения соседним государством остатков свободной предпринимательской сферы суверенитета страны путем вступления в тс фактическое становление диктатуры и конечно тотальное вранье вранье вранье осознание нацией своей силы и нетерпение к вышеперечисленному сброс упыря бандюковича это только первый этап перемен конечно дальше легко не будит но начальный шаг к созданию нормального человеколюбивого государства сделан что касается гражданской войны ее у нас нет а есть заигрывание местных элит с сепаратистами для того чтобы выторговать у новой киевской власти старые привилегии на обогащение в своей вводчине регионе есть выходящий из под их контроля ряд банд из местных гопников отморозков дебилов параноиков и русских наемников которым все равно грн за избиение людей на митинге или за обстрел украинских военных получать а если не привезут вовремя то не грех у местных которым вчера на митинге дерьмо про русский мир втюхивали машину кошелек или хотя бы запас консервов реквизировать естественно на благо борьбы с невидимками из правого сектора а не нравится пулю в пузо и дело с концом все равно русский зомбоящик спишет на тех же правосеков это по вашему гражданская война это война с гражданами но вы за нас не переживайте мы справимся вы о себе подумайте когда недобитые озлобленные бандиты обратно в россию драпанут уж вряд ли они понюхавшие пороха скажут путину спасибо за помощь батя но путин далеко а его почитателей диванных патриотов коих по ретингам рукой достать ,"otherwise, before the Euromaidan, the country blossomed and smelled of everything you wrote about already on November d, huge theft from the budget, spitting on the entire legal system, the likelihood of absorption by the neighboring state of the remnants of the free enterprise sphere of the country's sovereignty by joining the CU, the actual formation of a dictatorship and, of course, total lies, lies, lies the nation’s awareness of its strength and impatience with the above, the dropping of the ghoul bandyukovich is only the first stage of change, of course, it doesn’t wake up easily further, but the initial step towards creating a normal philanthropic state has been taken as far as the civil war is concerned, we don’t have it, but there is the flirting of local elites with separatists in order to bargain with the new Kiev authorities have the old privileges for enrichment in their own region, there are a number of gangs of local gopniks, scumbags, morons, paranoids and Russian mercenaries who don’t care to receive UAH for beating people at a rally or for shelling the Ukrainian military, and if they don’t bring them on time, they it’s a sin for the locals who yesterday at a rally shit about the Russian world were pumping a wallet into a car or at least requisitioning a supply of canned food naturally for the benefit of the fight against invisible people from the right sector, but they don’t like a bullet in the belly and deal with the end anyway, the Russian zomboyaschik will write it off for the same right-wingers your civil war is a war with citizens, but don’t worry about us, we’ll handle it, think about yourself when the unfinished embittered bandits drape back to Russia, it’s unlikely that they who sniffed gunpowder will thank Putin for helping dad, but Putin is far away and his admirers are couch patriots who are ranked reach out by hand",None,0,Russia_Ukaraine
