Comment,Translated_Comment,Category,Hate Speech,Geography
اللي يكرهون احلام وش حارق رزقكم هي وحده ثريه مالكه الدنيا كلها من حقها تفرح وتسوي اللي تبي مو مثلكم فقراء معقدين كل زقو ونكتمو احلام ملكتكم,"Those who hate dreams and what burns your sustenance, she is a rich woman who owns the whole world. She has the right to be happy and settle. Those who want are not poor, complicated people like you.",None,0,Arab
الله يحرءك متكبرة,God bless you arrogant,None,0,Arab
حتى الضحك,Even laugh,None,0,Arab
هي بعنايه مجنونه,She is crazy careful,None,0,Arab
يع منها ادعوا لها بشاف,Aa of them prayed for her to see,None,0,Arab
,,None,0,Arab
"الله يعينكم ي ناس حسناتكم قاعده تطير وحده ورا الثانيه لأحلام..
الله أعلم انها بتدخل الجنه بسبب الكم الهائل من الحسنات اللي قاعده تنهال عليها يومياً بدون تعب..
ادعوا لها بالهدايه او اسكتوا..
فلتقل خيراً أو لتصمت..
ذلحين انتو بإيش أحسن منها وتعليقاتكم كلها سب وشتم وسوقيه وخاليه من أي احترام وأدب وذوق!!
ترا هذي مو أخلاق الانسان المسلم اللي تميزه أخلاقه..
خلوا أحلام في حالها ي ناس لها رب يحاسبها..
دعوا الخلق للخالق..
كل شوي منزلين مقطع لها !! والله عيب عليكم وحرام كمان..
الله يهديها ويهدينا ويهديكم..
استغفر الله العظيم وأتوب إليه..","May God help you people, your good deeds are flying alone after the second for dreams..
God knows that she will enter Paradise because of the huge number of good deeds that are showered on her every day without getting tired.
Pray for her, or shut up.
Say good or shut up..
Now, what are you better than her, and all of your comments are insulting, insulting, vulgar, and devoid of any respect, politeness, or taste!!
You see, this is not the morals of a Muslim person whose morals distinguish him..
Leave dreams as they are, people who have a God who will hold them accountable.
Leave creation to the Creator.
Every little house, a clip for it!! I swear to God, shame on you and forbidden too..
God guides her, guides us, and guides you..
Ask forgiveness of Almighty God and repent to Him..",None,0,Arab
تقول حافضه قران يمكن صادقه ماادري عنها بس الي يحفظ يطبق مويدخل من هينا ويطلع من هينا ولا ليش تحفضينه من الاساس 🤔,"A memorizer of the Qur’an says, maybe she is honest, I don’t know about her, but whoever memorizes, applies, does not enter from here and comes out from here, or why do you memorize it in the first place 🤔",None,0,Arab
اولي اولي احكي خليجي ليش تحكين مصري ولبناني مستعره من لهجتك 🤔😳,"First, first, tell me Khaliji, why do you speak Egyptian and Lebanese, ashamed of your accent 🤔😳",None,0,Arab
غصباًعنك ذكري صوتها يجنن موبس حلو,Ghasbaank memory of her voice crazy mobs sweet,None,0,Arab
شمس رقاصه وش ذاالغرور 💃🏼💃🏼💃🏼 علاقولت شمس خلي جسمك يصير حلو وارقصي,"Shams is a dancer, what is this vanity?",None,0,Arab
"الذي سوى المقطع مطلوب 
هههههههههههههههههههه","which only the section is required
Ha-ha-ha-ha-ha-ha-ha",None,0,Arab
لاحول ولا قوة الا بالله,There is no power but from God,None,0,Arab
شخصية فاشلة جداً وغبية وغير دارسة!! وزوجها أغبى والجالسين والعرب اغبى أكثر كلشى يقال گدامهم يصدقوا! لا توجد كلمة نمسا او نمســه باللغة التركية أطلاقاً وناموا بالتركي uydular لا نمسا ولا همسا كذابين منافقين واغبياء لا اخلاق ولا شهادة، نانسي اللي ع أساس تلبس وترقص وتدلع في كليپاتها عندها شخصية قوية ومحترمة اكثر بكثير من الكركدان احلام,"A very failed, stupid and uneducated character!! And her husband is the dumbest, and the seated and the Arabs are the most stupid. Everything said is as long as they believe! There is no word “Nemsa” or “Nemsa” in the Turkish language at all, and they slept in Turkish uydular. Neither Austria nor Hamsa are liars, hypocrites and idiots. There is no morals or testimony. Nancy, who, on the basis of dressing, dancing and flirting in her clips, has a strong and respectable personality much more than Kardan Ahlam",None,0,Arab
انتي اصلا مو فنانه انتي تنفعي متسوله,"You are not even an artist, you are a beggar",None,0,Arab
زوجها  منظره  تقولون  خارج  من  حاله  نفسيه  وجابو  له  احلام  فصار مخه  معاق   لابوهم  الاثنين,"Her husband is a sight, you say, out of a mental state, and they brought him dreams, so his brain became disabled for their two fathers",None,0,Arab
والله العظيم فعلن شمس في كل الحكي ال تحكيه صحيح والناس اطلع لغة الحوار من بين إلا استوره شمس وأحلام,"By God the Great, Shams said in all the narrations that you do not narrate is true.",None,0,Arab
ما أتابع عرب أيدول إلا عشانها حرام يطلعونها,I don't follow Arab Idol except because it's forbidden to watch it,None,0,Arab
شقق وفيلات للبيع في تركيا / منطقة كوشاداسي وبأسعار مميزة وبمجمعات فخمة واطلالة بحرية ساحرة يمكنكم متابعتنا على صفحتنا على الفيس بوك https://www.facebook.com/akarat.turkey/?pnref=story,"Apartments and villas for sale in Turkey / the Kusadasi region, with special prices, luxurious complexes and a charming sea view. You can follow us on our Facebook page https://www.facebook.com/akarat.turkey/?pnref=story",None,0,Arab
مالت عليج,Alij leaned,None,0,Arab
خلاص  ترا  ازجتونا ب احلام  خلوها ف حالها مسكينة  انسانة تتسيمج لاكن   بكيفها. بعدين يالخليجين اوقفوا مع احلام مو تسبوها لو انها اجنبية كان الكل معها . معكم (انسان طفش من الانتقادات),"That's it, you married us with dreams, and they left her in her condition, a poor person who is in harmony, but with her condition. Then, Gulf citizens, stop with Ahlam, don't insult her. If she was a foreigner, everyone would be with her. With you (a person who is thirsty for criticism)",None,0,Arab
احﻻم بده تنتاكي جيبو له قبل ماتعمل مشكل,"Ahlam wants to have sex, bring him before you make a problem",None,0,Arab
الله يهديها ويصلحها ويانا,May God guide her and fix her and Yana,None,0,Arab
اثاري زوجها اضرط منها هههههههههههههههههههههههه,Traces of her husband farted from her hahahahahahahahahahahahaha,None,0,Arab
اللهم لا شماته 😇😑,"Oh God, do not gloat him 😇😑",None,0,Arab
شو يقولونها بالعربي 🌚 الحرمة من الجذور البريطانية 🤔,What do they say in Arabic 🌚 Inviolability is from British roots 🤔,None,0,Arab
أسفه اسمي كان بالعبري,Sorry my name was in Hebrew,None,0,Arab
مين هي لمومياء إلي نسيو يحنطوها,Who is the mummy that they forgot to embalm?,None,0,Arab
انتو ما مليتو من كلامكم عن أحلام 😧 ترا طقت اجبودنا ارحمونا يرحمكم من في سماء. .. تراكم تشهرونها زياده حبيتين شويات بس عاد حتى الأجانب عرفوها مثل ما عرفنا مايكل جاكسون😥,"You are not tired of your words about dreams 😧 You are tired of our prayers, have mercy on us, may those in heaven have mercy on you. .. You've accumulated a few more loves, but it's back that even foreigners knew it like we knew Michael Jackson 😥",None,0,Arab
مهبولة مسكينة ما ديروش عليها هههههههههههه,"Poor Mahboula, what Dirosh on it hahahahahahaha",None,0,Arab
ولهذا الشعب يريد تغيير الإعلام.,This is why people want to change the media.,None,0,Arab
لن تستطيع المشارك في البرنامج  عساها ما تشترك يارب ان شاء الله ما يجيبون البرنامج هذ باليأس مدري وش فايدة مثل هذا برنامج غير افساد شباب😒,"You will not be able to participate in the program. Hopefully, you will not participate. Lord, God willing, they will not answer this program with despair. I do not know what is the benefit of such a program other than spoiling the youth 😒",None,0,Arab
,,None,0,Arab
,,None,0,Arab
اش هدا المستوى يااحلام ليس مستوى بالنقود المستوى الانسان باخلاقو هدي ماهي اخلاق يا احلام مع الاسف محينفعك النقود مع الناس,"What is this level, Ahlam? It is not a level with money. The human level is with morals. This is what is morality, Ahlam. Unfortunately, money does not benefit you with people.",None,0,Arab
شخصية جد ضعيفة ،أظن أن الطغيان هو الذي يحول الشخصية,"Very weak personality, I think tyranny is what transforms personality",None,0,Arab
هو العرب مو اوادم يمعوده كلشي بيهم صراعات,"He is the Arabs, I don't want him to return everything to them conflicts",None,0,Arab
"واللي عرف لك هي اصالة 
اصل الفن فعلا عرفت كيف تحجمك ولاننسى نوال الكويتيه اللي هي مدرسة الفن الخليجي
ياليت تتعلمي منهم وترتقي شوي رغم اني اشك انك تفهمي حرف واحد مما كتبت","And who knew you is Asala
The origin of art, I really knew how to size you, and let's not forget Nawal Al-Kuwaiti, who is the teacher of Gulf art
I wish you could learn from them and improve a little, although I doubt you understand a single letter of what I wrote",None,0,Arab
"اتمنى لو احلام تعود للمدرسة وتثقف نفسها وعندما تتحدث تعي ماتقول .. انسانة لاتملك شي لاثقافة ولا فن ولاجمال 
اللهم لك الحمد حتى جمال الروح مفقود عدائية غيورة والخوف يلاحقها في كل مكان شوفي نانسي وشوفي غيرها ناس ذوق يظهرو بروح لايشوبها الملوك وهاؤلاء هم اهل الذوق اما انتي يا احلام فوالله عيب مسخرة وحتى ال ام بي سي ساهمت في كشف حقيقتك ووجهك الاخر ووضحتي انك لاتملكين شيء فشكرا لام بي سي على ذلك","I wish Ahlam would go back to school and educate herself, and when she speaks, she will be aware of what she is saying.. A person who has nothing to do with culture, art, or beauty
Oh God, praise be to You, even the beauty of the soul is missing, jealous hostility, and fear pursues her everywhere. Look at Nancy, and see others. People of taste appear with a spirit that is not tainted by kings, and these are the people of taste. Thank you, LBC, for that",None,0,Arab
بنحبك يا ملكة الملوك انتي مش معفنة,"We love you, Queen of Kings, you are not rotten",None,0,Arab
لفيو احلام,dream view,None,0,Arab
مختلى عقليا و هيي نازعة الفن,mentally retarded and she is a fan of art,None,0,Arab
كيف حالك ياملكه بدونك لفن ما يسوه,"How are you, my queen, without you?",None,0,Arab
يعني شكثير شفت احلام تافه بس هذا الفديو اكثر من تافه كليش اتفشله,"I mean, I saw a lot of trivial dreams, but this video is more than trivial, so don't fail it",None,0,Arab
بتحطي نفسك بوقاف بيخه 😂,You put yourself in a standing position 😂,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
انتي ونعيم عبعوب نفس الشئ تضعون نفسكم بمواقف محرجة وبايخة,"You and Naim Abaoub are the same, putting yourself in embarrassing and disgraceful situations",None,0,Arab
كلامها متناقضة اوي,Her words are contradictory,None,0,Arab
هبلا ووحقه حتئ مابتعرف تتكلم وتنسق كلامها ووووع,"Foolish and right, even you don't know how to speak and coordinate her words",None,0,Arab
الله يهديها ويهدينا,God guides and guides us,None,0,Arab
احلام روعه,Wonderful dreams,None,0,Arab
احلام ملكة الفنانات,Dreams of the Queen of Artists,None,0,Arab
هههههههههههههه يا ليتك ما سويتي شعرك,"Ha-ha-ha-ha-ha-ha, I wish you hadn't straightened your hair",None,0,Arab
هذا انفصاام حااد بالشخصية .. يدل على انهاا غير جاهزة للإستخدام الآدمي .. 🐷,This is a severe schizophrenia of personality.. indicating that it is not ready for human use.. 🐷,None,0,Arab
حلو أخيراً باشوف ارب ايدل,It's nice to finally see Arab Idol,None,0,Arab
"الامبراطوره احلام
صوت هز جبال لبنان كلها","Empress dreams
The sound of shaking all the mountains of Lebanon",None,0,Arab
حتى نانسي قالت بدنا كنتاكي سبحان الله ومحد علق بسخريه ولا لانه احلام مو مبينه نهودها زيها,"Even Nancy said we want Kentucky, Glory be to God, and no one commented sarcastically, or because it is dreams that do not show her breasts like her",None,0,Arab
لك اسه بتحلف بالله مفكرا عم تحلف بشي مابعرف شو بدي قول,"I swear to God, you are thinking that you are swearing something, I don't know what I want to say",None,0,Arab
اللبنانيه الآن بعلقو لأنهم بدهن عرس يرقصو فيه يعني لبنان آخر شي بصير فيها نفس سوريه والعراق بسبب الفجور والتشلح آخر شي بيجو يترجونا ينزحو عندنا وبترجونا بيجي يوم يتزكرو مساعدات الخليج وهي وجهي اذا لبنان ما خربت أن الله يمهل ولا يهمل,"The Lebanese women are now stuck because they want a wedding in which to dance. I mean, Lebanon is the last thing that will happen to a Syrian soul, and Iraq because of debauchery and debauchery. The last thing they beg us to leave is with us, and they beg us that one day they will remember the Gulf aid, and it is my face if Lebanon is not ruined. God gives grace and does not neglect",None,0,Arab
اصلا احسن لها أنها ما تشارك اصلا نجاح البرنامج هي واصلا الصحافه عمدا يسالونها عن فنانات وهي مو محتاجة اصلا لتشارك فل برنامج واصلا كلهم يخافو منها هههههههههه,"It's better for her that she doesn't even participate in the success of the program, and the press intentionally asks her about female artists, and she doesn't even need to participate in a program, and they're all afraid of her, hahahahaha",None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
استغفر الله,forgiveness of God,None,0,Arab
هههههههه من الله ماحبج,"Hahahaha, from God, I don't like it",None,0,Arab
,,None,0,Arab
احلام بحرينيه والحق علي ال ام بي سي  تطلع وحده متخلفه  همها الفلوس .. والاغبياء اللي يدفعون لها في الاعراس ... ماتغني اغنيه همها تسلم علي عمامها وتطلع  ....,"Bahraini dreams, and the truth is on MBC. A retarded unit is concerned about money..and the idiots who pay her at weddings..she does not sing a song.",None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
صادقه احلام كلامها عن شمس,Sincere dreams of her words about Shams,None,0,Arab
,,None,0,Arab
الله عليك حبيبتي احلام كم انتي رايعه ياعمري,"God bless you, my love, how wonderful you are, my life",None,0,Arab
,,None,0,Arab
,,None,0,Arab
يا جماعة أكيد هي اﻹنسانة أحﻻم معها مرض نفسي,"Hey guys, sure, it's a person who dreams with a mental illness",None,0,Arab
سخااااافه ههههههه,Ridiculous hahahaha,None,0,Arab
تناقض,Contradiction,None,0,Arab
دا انتى انسانه مريضة,You are a sick person,None,0,Arab
ي رب ارحمنا من الفسوق واهله,"O Lord, have mercy on us from immorality and its people",None,0,Arab
توبوا يا حريم واستغفروا ربكم واتركوا هذا الضلال والحراام,"Repent, O harem, and seek forgiveness from your Lord, and leave this misguidance and forbidden things",None,0,Arab
صراحة الحق مو على احلام هي لقات ناس اغبياء اعطوها اكثر من قيمتها فاكيد الي اعطاها هاذ المستوى بصراحة اكيد واحد ما يفهم ولا عنده حس الاختيار للافضل,"Honestly, the truth is not about dreams. They are the meetings of stupid people who gave them more than their value. Surely someone gave them this level. Frankly, someone does not understand and does not have a sense of choosing for the best.",None,0,Arab
لعمى شو فض وقح 😡,"For my blindness, what a shameless scandal 😡",None,0,Arab
أتنمى لو كان الاعلام سخر الموارد المالية في إنشاء برامج تثقيفية علمية وليست برامج للغناء، لكانت الفائدة تعم العالم العربي ، ولكان خير من هذا الجنون هناك من البشر من يموت لأجل لقمة العيش ، أرجوا أن تصل الرسالة بالعلم تتقدم الامم والحضارات وليس بالغناء.,"I hope if the media had harnessed the financial resources in creating scientific educational programs and not programs for singing, the benefit would have permeated the Arab world, and it would have been better than this madness. There are people who die for a living.",None,0,Arab
,,None,0,Arab
على فكرة فاهمين الفنانة أحلام غلط,"By the way, they understood the artist Ahlam wrong",None,0,Arab
كلامها مضارب . يمكن التخلف ملا راسها,Her words are mixed. Lag can fill her head,None,0,Arab
الله الله   يعني انتي فنانة انتي لفاية 😂😂😂😂,"God, God, I mean, you are an artist, you are enough 😂😂😂😂",None,0,Arab
الحمدلله اللذي عافانا من ما ابتلاها,Praise be to God who saved us from what afflicted her,None,0,Arab
اني ثاني وحده بعد الفنانه شمس تتنصح احلام تروح مصحه عقليت ( مستشفه مجانين ) لانها فعلا تمثل شريحه مهمه من اللذين يجب عليهم ان يزورو مستشفه مجانين,"I am the second one, after the actress Shams, to advise Ahlam to go to a mental hospital (the hospital for the insane), because she really represents an important segment of those who should visit the hospital for the insane.",None,0,Arab
أحلام مب فنانة إماراتية شنكم ناسيين انها كانت بحرينية .... بلاها  رمستنا الإماراتية,"Ahlam is not an Emirati artist, how are you, forgetting that she was Bahraini.... Blaha Ramstna Emirati",None,0,Arab
,,None,0,Arab
نحبك أحلام,We love you dreams,None,0,Arab
نشرو كولو شمس ممممملكه بعناتهه,They spread Colo Shams Mmmmmlk Banath,None,0,Arab
اشتهيت كنتاكي طيب 😂,I craved Kentucky ok 😂,None,0,Arab
احسهة طفلة,I feel like a child,None,0,Arab
نانسي رقيقه جنبها,Nancy is thin on her side,None,0,Arab
,,None,0,Arab
,,None,0,Arab
احلام ؟ خلاص اعتزلي و انقلعي ايش تبغين بالفن,"dreams ? Salvation, retire and take off. What do you want with art?",None,0,Arab
مريضه احلام ومفصوله شخصيه,Sick dreams and separated personality,None,0,Arab
والله لي يحجي على أحلام يغار  منهه لأن أحسن منه,"By God, I will perform Hajj on Ahlam, and he will be jealous of him because he is better than him",None,0,Arab
عندها انفصام شخصية,She has schizophrenia,None,0,Arab
باختصار......خببله احلام,In short...a crazy dream,None,0,Arab
الجهل ... هو هده المراة,Ignorance... is this woman,None,0,Arab
"انا ما بقدر اتفرج على الكائن الحي هدا اللي اسمه ""احلام""","I can't watch this living being called ""dreams""",None,0,Arab
,,None,0,Arab
,,None,0,Arab
هذا ما فعلته الفنانة أحلام فهي أكبر من ذلك,"This is what the artist Ahlam did, as she is more than that",None,0,Arab
الحمد لله,Thank God,None,0,Arab
احلام عنده انفصام الشخصية,Dreams has schizophrenia,None,0,Arab
هي واضح ان قلبها طيب بس بعد م كانت فقيرة واغتنت جاها جنون العظمه مدري احس مخها مضروب الله يهديها ويشفيها .. استمرررر 👍🏻👍🏻👍🏻👍🏻👍🏻التعليق جميييييل 👍🏻😒,"It is clear that her heart is good, but after she was poor and became rich, she became paranoid. I do not know how I feel her brain is damaged. May God guide her and heal her.",None,0,Arab
اوووع كبررر اشكد مكروهه,Ooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,None,0,Arab
"بغض النظر عن كل شي
بس هوي فديو فني وانجابت سيرة النظام السوري
وبغض النظر عن موقفي من هالنظام وموقف اي حدا ،لانو بالنهاية كلام الي عم يحكي صحيح انو الي رايح فيها هوي الشعب
بس هاد النظام السوري قلب العالم وعملو صفين ،بغض النظر حبيناه او كرهناه. والي مو حاسس لسا بهالشي رح يجي يوم بعد كم عقد من السنين رح يحس بهالشي،وانا كشخص واي حدا طبيعي بيحترم القوي اذا مو بكيفو غصبا عنو.","No matter what
But it is an artistic video, and it gave birth to the biography of the Syrian regime
And regardless of my position on this regime or anyone's position, because in the end what is being said is true that what is going in it is the people
But this Syrian regime turned the world around and made two ranks, regardless of whether we like it or hate it. Those who still do not feel this thing will come one day, after a few decades, to feel this thing, and I, as a person and any normal person, respect the strong if they are not forced to do so.",None,0,Arab
هي خربتهة وكعدت على تلها,She ruined it and went back on her hill,None,0,Arab
امداج اي والله,"Amdaj, oh God",None,0,Arab
الغرووووور,vanity,None,0,Arab
احلام  خلك من ذول كلهم و روحي عند طفاح يمطك,"Dreams of being free from the affliction of all of them, and my soul is at the floodplain that stretches you",None,0,Arab
يازينك ياملكتي احلام خليك قويه جمهورك يحبك وانتي ديما هتكوني ملكتي الوحيده ياحلام,"Oh your adornment, my queen Ahlam, stay strong, your audience loves you, and you will always be my only queen, Ahlam.",None,0,Arab
صح كﻻمك حسن علي خاصتنا من ادكول هيكي,"You are right, Hassan Ali, ours from Edcol Hickey",None,0,Arab
هاي تصلي ومتخرجه من شريعه اسلاميه وتقره قران جماله  وهيج لو ما تقره وتصلي جان هسه سوت😕 والج والله فشلتي روحج,"Hey, you pray and graduate from Islamic law, and you read the Qur’an of its beauty, and if you don’t read it and pray, now it’s settled",None,0,Arab
احلام تلقائية و صريحة هذه و تعرض شخصيتها على طبيعتها ولا تتصنع وهذا الشيء اعطاها ميزة وتعمل جو في اراب ايدل انا عن نفسي تعجبني و اغانيها اكثر . تحية من المغرب,"These are spontaneous and frank dreams, and they present their personality as they are, and do not pretend, and this thing gave her an advantage and she creates an atmosphere in Arab Idol. I personally like her and her songs more. Greetings from Morocco",None,0,Arab
الشخص الي بيحكي صوتو متل راغب,The person who speaks his voice like Ragheb,None,0,Arab
عجزتوا تلقون مداخل نقد على صوتها على فنها رحتوا لشخصيتها .. احلام مشكلتها تتكلم وبعدين تفكر,"You were unable to receive critical entries on her voice and her art. You went to her personality.. Ahlam is her problem, she speaks, and then she thinks",None,0,Arab
"ميرسي كتير عالتسجيل الصوتي يلي أضفتو للفيديو، 
أنا بشاركك الرأي بكل شي قلتو ، مافيات و تغطية إعلامية منحطة لشخصيات وضيعة ما بتستاهل لحظة بث وحدة، و لا متابع واحد يضيع وقتو كرمال يسمع هالردح المتبادل و تعليقات سطيحية و آراء غبية و هبلة بمواضيع سياسية حساسة 
إنو شو يعني؟ كتير مهم رأيو لمعالي هالفنان الجاهل بالمسألة السورية ولا اللبنانية و لا أي مسألة تانية؟
خليه بمجال اختصاصو ، هو بمجال اختصاصو يا دوب يعرف يفيدنا.","Mercy, thank you for the audio recording that you added to the video.
I share your opinion on everything you said. Mafias and low media coverage of lowly personalities do not deserve a single moment of broadcasting. Not a single follower wastes his time in order to listen to this mutual criticism, superficial comments, stupid opinions, and nonsense on sensitive political issues.
What do you mean? How important is the opinion of this ignorant artist regarding the Syrian issue, the Lebanese issue, or any other issue?
Keep him in his field of specialization, he is in his field of specialization, Dope, he knows how to help us.",None,0,Arab
"04:09 شوفو اشكال اللي جنبهاا .. ههههههههههههههههههههههههه واضح انهم متضايقين منها ويقولون في نفسهم ""متى تسكت المتفلسفه ذي"" XD","04:09 Look at the forms next to her.. Ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha been clear that they are annoyed with her and say to themselves, ""When will this philosopher be silent?"" XD",None,0,Arab
لوتتعالج وترحمنه افضل بكثييير موصاحيه,"If you get treated and have mercy on him, it is much better to advise him",None,0,Arab
,,None,0,Arab
"ربي يهديها ...لا ملك الا الله سبحانه وتعالى راها تكفر يا اعوذ بالله ..الشهرة ودب المال والدنيا واش بدير ...ربي يلطف بينا
*****حسبنا الله ونعم الوكيل فيهم ..نهبو اموال الشعب في برنامج تافه ومنحط يشجع الشباب على الإنحلال الخلقي والرذيلة...بأي وجه راح يقابلو رب العالمين يوم القيامة...زعما آمة سيدنا محمد خير آمة اخرجت لناس؟!نحن امة الاسلام. اذا ابتغينا العزة في غيره ذللنا
غناهم ما عندو حتى معنى كل واحد ما لقاش حرفة يجمع بها المال راح يغني هذه مهزلة اصواتهم كالحمير لجنة المهابيل و الشعب ضايع يا حليل. يا ريت نعاودو نرجعو لديننا و تركز الدولة خاصة على الشباب حتى ينهضوا بالامة فأكثر اموال تسير في تفاهات بينما هناك من يموت كل يوم من اجل الحاجة للعلاج مثلا. اللهم اصلح حالنا واهديهم    ومثال برنامج ذا فويس للاطفال......تقول إحدى المربيات الفاضلات: كنت دائما أسأل أطفالي بالمدرسة ماذا سيصبحون عندما يكبرون وكنت أسعد بإجاباتهم الرائعة فبعضهم يريد أن يصبح طبيب والآخر مهندس وهذا مخترع ذاك طيار ..اما اليوم فأتفاجأ بإجاباتهم فالكل يريد أن يلتقي ب نانسي و كاظم  ويشترك 
👹ببرنامج ذافويس 👹ليصبح مغنيا و أقول إنه برنامج ذا سياسة خبيثة👹 ممول بأيد خبيثة هدفها القضاء على ماتبقى لنا من أمل ......بالله عليكم .......هل كلمات الحب والهيام تليق باطفال بعمر الزهور وخاصة أنهم في عمر تشكيل القدوات وتنمية الأخلاق  هل يحتاج وطننا لهذا الكم الهائل من المطربين 
والمطربات  هو عبث خبيث ممنهج بطفولتهم البريئة..هم يدسون السم بالعسل..كل هؤلاء المطربين و المطربات ..ماذا سيساهمون في نهضة المجتمع   -ان ما ينفق في لا ينفع اكثر مما ينفق في النفع
لا نريد هذه البرامج الحرام حرام نحن من خلق الله و هو يعرف ما يصلح لنا وما يفسدنا لانه هو من خلقنا و امرنا بعبادته لا بمعصيته و سماع الغناء و المجون و الفسق هذه وسيلة من وسائل الالهاء -  لو ان هذه الاموال تذهب للفقراء والمعوزين او تخصص في البحث العلمي او بناء المستشفيات كان افضل أوعلى النشاط الفني المدرسي لكانوا انشؤا جيلا ذهبيا . طبعا والميزانيه لازم تخصص لحفظ القران اكيد مادابينا يرجعوه لتوحيد القرآن هذي يسموها سياسة الدولة الرشيدة ربي لا تؤاخذنا بما فعل السفهاء منا. لكن شتان بين الثرى والثريا. ..مافائدة هذه البرامج   ان شاء الله نتهناو من الشطيح ودراهم رايحة في الريح ألحان و دواب  فوتكس+ ستار العار صم بكم عمي لا يفقهون’ لو كان القرار بيدي نوقف كل القنوات التافهة من البث شخصيا لااتابع هته البرامج التافهة و لااتابع اصلا القنوات قنوات العار و الحثالة و الزبالة فليذهبوا الى مزبلة التاريخ تفوه قنوات الصرف الصحي ينشرون الفسق و الرذيلة و بحاربون السنة 
الكفن ليس به جيوب والشهرة لا تنفع في ظلام وضيق القبر أفطنو","May God guide her... There is no king but God, Glory be to Him.
***** Allah suffices us, and He is the best disposer of affairs among them.. We plunder the people’s money in a frivolous and low program that encourages youth to immorality and immorality... In what way will they meet the Lord of the worlds on the Day of Resurrection... Allegedly, the nation of our master Muhammad is the best nation that was raised for people?! Nation of Islam. If we seek glory in others, we will be humiliated
Their richness does not even have the meaning of every one who does not find a craft to collect money, he will sing this farce. Their voices are like donkeys, the Committee of Fools, and the people are lost, Halil. I wish we would go back to our religion and focus the state, especially on the youth, so that they can advance the nation. Most of the money is spent on trivialities, while there are people who die every day for the need for treatment, for example. Oh God, fix our situation and guide them, and the example of The Voice program for children... One of the virtuous nannies says: I always asked my children at school what they will become when they grow up, and I was happy with their wonderful answers, some of them want to become doctors, others are engineers, this is an inventor, that is a pilot.. Today, I was surprised by their answers Everyone wants to meet Nancy and Kazem and participate
👹 on The Voice program 👹 to become a singer, and I say that it is a program with a malicious policy 👹 funded by malicious hands whose aim is to eliminate what is left of hope for us...... For God's sake....... Are the words of love and infatuation appropriate for children of young age, especially since they are in The age of forming role models and developing morals. Does our country need this huge number of singers?
And the female singers are malicious, systematic tampering with their innocent childhood..they are poisoning them with honey..all these male and female singers..what will they contribute to the renaissance of society - what is spent on me does not benefit more than what is spent on benefit
We do not want these forbidden programs, forbidden. We are God’s creation, and He knows what is good for us and what spoils us, because He is the one who created us and commanded us to worship Him, not to disobey Him, and to listen to singing, promiscuity and debauchery. This is a means of distraction - if this money goes to the poor and needy or is allocated Scientific research or building hospitals was better or on school technical activity, they would have created a golden generation. Of course, and the budget must be allocated for memorizing the Qur’an. Surely, as long as we return it to the unification of the Qur’an, this is what they call the policy of the rational state. My Lord, do not punish us for what the foolish among us did. But there is a difference between the rich and the chandelier. What is the benefit of these programmes, God willing? Scum and rubbish, let them go to the dustbin of history, drain sewage channels, spread debauchery and immorality, and fight against the Sunnah.
The shroud has no pockets, and fame does not work in the darkness and narrowness of the grave",None,0,Arab
فديت صوت بنت ابلادي وخلي الحساد يموتون,I sacrificed the voice of my countrymen and let the envious people die,None,0,Arab
سبحان الله يخلق من الشبه اربعين تشبه سبيت خاطر,"Glory be to God, He creates forty likenesses that are similar to Sbit Khater",None,0,Arab
,,None,0,Arab
هههههههههههه,Hahahahaha,None,0,Arab
ملكه فعلا... (ونقول مقهور من الملكه),Really queen... (and we say oppressed by the queen),None,0,Arab
هيا إيش سوت؟؟مافهمت,"Come on, what did you do?",None,0,Arab
تصرفاتها اسائت للفن الخليجي وهي تعاني مكن مرض نفسي,"Her actions offended Gulf art, and she suffers from a mental illness",None,0,Arab
استغفر الله وسبحان الله والله اكبر ولا اله الا االله ~,"I ask forgiveness from God, Glory be to God, and God is great, and there is no god but God ~",None,0,Arab
المشكلة  قاعده تتفلسف بالإنجليزي ااففففف😤😤😧😵 و المكياج شي ثاني 😨,"The problem is philosophizing in English, uhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhtih",None,0,Arab
أحبك احلاااااام,I love you dreams,None,0,Arab
كأنو زوجها بايخ بس قال النكتة,"As if her husband was baekh, but he said the joke",None,0,Arab
و الله بسبب عفويتها و صراحتها تلقى مشاكل احترمها و احترم فنها,"By God, because of her spontaneity and frankness, she encounters problems that I respect and respect her art",None,0,Arab
,,None,0,Arab
