Comment,Translated_Comment,Category,Hate Speech,Geography
أحلام اتني مقرفة و بايخة,Dreams come disgusting and bayeha,None,0,Arab
لاحول ولاقوة إلا بالله العلي العظيم,There is no power but from God Almighty,None,0,Arab
جيييبولي كنتاكيييييييييي,Jeepolieeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,None,0,Arab
"كم فقدت احلام من معجبيها 
احلام سقوططها قريب فالمجال الفني","How many dreams have lost her fans
Dreams falling soon in the artistic field",None,0,Arab
والله تحس حسن نصر الله الي يتكلم بل اخير بس اتفق معه كثييييير صح ضاع الفن وبعدين ليش نانسي تجلس مع احلام عيب ياخي نانسي خافي عبناتك هادي مش حرمه ولا رجال هادي لسه يبحثو ايش نوعها وعجز العلم عن تحديد نوعها لاكن جاري البحث بس اوعي منيح منيح اي نانسي ههههههههههااااااي,"By God, you feel Hassan Nasrallah who speaks, but rather the last, but I agree with him a lot. Right, the art is lost, and then why is Nancy sitting with Ahlam? Shame, brother Nancy. Hide your girls. Nancy Ha-ha-ha-ha-ha",None,0,Arab
والله لو عندي السلطة  سحبت املاكها وبشوف هل تقدر  تطرد  احد او  ترفع صوتها ع اي مخلوق كان,"By God, if I had power, I would withdraw its property and see if it could expel anyone or raise its voice against any creature",None,0,Arab
انسانه ماعندها ذوق تحسب الانسان بالمال تكذب في كل شيء طقاقه,"A person who has no taste, thinks that a person has money and lies in everything",None,0,Arab
الكلاب اللي تشتم أحلام وما يدريكم انها قد تكون عند الله أقرب من قلوبكم المليئة بالغل والحسد والبغضاء .. ولن يضر الملكة غصبآ عن الجميع ان ينبح عليها حثالة البشر فستبقى ملكة رغم أنف الكارهين والحاقدين 😡😡😡😡😡,"Dogs who curse dreams and what makes you aware that they may be closer to God than your hearts full of malice, envy and hatred.. It will not harm the queen forcibly for everyone to bark at the scum of humans, so she will remain a queen despite the haters and haters 😡😡😡😡😡",None,0,Arab
هاي شنو من مطربة خبله كش,"Hey, what a crazy singer",None,0,Arab
بصراحة ما تستهال أحلام الحرب دى أنا شايفة أن دة غيرة منها,"Honestly, you don't underestimate these war dreams. I see that this is jealousy",None,0,Arab
"كل الفيديو منيح لغاية ما خبصها الأخ الي في النهاية.. بحكي وًهو نايم.. لا و خلى الموضوع بالسياسة.. ولك شو دخل السياسة بالي بالفيديو  انت واخد فاضي و بتسلى و حاب يطلع من اي شغلة اصة..
و هاي صنعة الفاشلين..","The whole video is good until the brother at the end made it up.. I'm talking while he's asleep.. No, let the topic be about politics.. What do you think of politics in the video?
And this is the craft of losers..",None,0,Arab
كله حقد وغيره من أحﻻم,It's all hate and other dreams,None,0,Arab
احبك احﻻم,I love you dreams,None,0,Arab
من طاح حظ رجلهه الغيره زز,Who toppled the luck of his jealous man,None,0,Arab
سواءاً كانت أحلام أو راغب علامه جميعهم لا يحملون مستوى فني راقي يستحقون من خلاله أن يكونوا حكام لبرنامج أو مسابقة,"Whether it is dreams or Ragheb Alama, all of them do not have a high artistic level through which they deserve to be judges for a program or competition.",None,0,Arab
وشاركت احلام 😂😂😂😂,Dreams shared,None,0,Arab
وشاركت احلام,Dreams shared,None,0,Arab
,,None,0,Arab
بالله عليكم شلوا لجنةالتحكيم كلها برنامجكم نزلتوه للحضيض بسبب لجنةحكام لا تمت لهذه المكانه بصلة أتمنى أن تختاروا حكام اكفاءمثل كاظم وصابر وعاصي وشيرين يستحقوا حكام عن معرفةبصدق أكره أحلام صوته يصدع الأذن,"For God's sake, paralyze the entire arbitration committee. Your program has been sent down to the bottom because of a committee of judges that has nothing to do with this position. I hope you choose competent judges like Kazem, Saber, Asi and Sherine. They deserve knowledgeable judges.",None,0,Arab
ماشالله على احلام تنقد على كل احد الا هي ماشالله شايفه حالها,"God willing, Ahlam criticizes everyone except her. God willing, she sees her condition",None,0,Arab
اخ وحزنى عل فن بسبب احلام ارجوكم واحد  يسد هل فم,"Brother, and my grief for art is because of my dreams. Please someone block this mouth",None,0,Arab
حلاام  كبريا,I dream big,None,0,Arab
ههههه كيف تحلف وتقول والله ما اعرف من المطربة شمس ؟؟  وبعدين راغب علامة  ... علامة في تاريخ الفن والطرب,"Haha, how do you swear and say, I swear I don't know who the singer Shams is?? And then Ragheb Alama... a sign in the history of art and music",None,0,Arab
دى مجنونة نظمى رسمى فهمى,"This is crazy, formally organized, Fahmy",None,0,Arab
حافظه القراءن ولكن لاتعمل به,"Memorize the Quran, but do not use it",None,0,Arab
أفضل شي لك يخبل مستشفي المجانين وبس الخروف,"The best thing for you is to go crazy, but the sheep hospital",None,0,Arab
احسها طيبه...بس متناقضه اغلب الاوقات..ومتسرعه احيانالااراديا كأنها تبغى توصل شي بس يحصل العكس..لإنه احسهاموعارفه توصل الشي اللي تقصده.!!,"I feel that she is good...but contradictory most of the time..and she is hasty at times, involuntarily, as if she wants to reach something, but the opposite happens..because she feels and knows how to reach what she means.!!",None,0,Arab
زوجها يجنن فدوه وهيه محلوه كلش ليش هيج,"Her husband is crazy, and he is so sweet, why is he so angry?",None,0,Arab
,,None,0,Arab
,,None,0,Arab
ياستار يارب ياكريم سترك ياعظيم ،،،،،،،،،،،،،،،،،،،،،،،،،،،,"O Star, O Lord, O Generous, I will leave you, O Great,,,,,,,,,,,,,,,,,,,,,,,,,,,",None,0,Arab
الله يهديها,may Allah guide her,None,0,Arab
تحياتي للملكه احلام,Greetings to the Queen of dreams,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
جو,of the,None,0,Arab
ماتحجي مثل الخليج ام زربة,Mathaji like the Gulf or Zerba,None,0,Arab
احﻻم اعتقد لو تحجين بلهجتج الخليجيه هواااي احسن من الخرابيط اللي تكوليهه ﻻهو سوري ﻻهو لبناني ﻻهو خليجي,"Dreams, I think if you perform Hajj in the Gulf dialect, it is better than the stumbling blocks that you say, because it is Syrian, not Lebanese, not Gulf",None,0,Arab
,,None,0,Arab
,,None,0,Arab
والله أحلام  قصدي كوابيس شوهت البرنامج وحرام تكون خليجيه بس لله في خلقه شؤون,"By God, I mean dreams, I mean nightmares that distorted the program, and it is forbidden for them to be Gulf countries, but God has affairs in his creation",None,0,Arab
ما هذه التفاهات,What trivialities,None,0,Arab
"زوجها باين عليه ينضرب منها كل يوم خخخخخخخخخخ
حتى وهو يقول النكتة كان خايف  تضربه","It seems that her husband is beating her every day
Even when he was telling the joke, he was afraid that it would hit him",None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
فنانه مقيته,A disgusting artist,None,0,Arab
كبر لفهة شكد اكرههههههة,"Grow up for a long time, thank you, I hate it",None,0,Arab
ي ناس انتم ايش هذي غيره وانا اعترف انا احلام افضل من كل الناس وافضل مني ومنكم ي جهاله,"O people, what is this other than him? And I admit that I am Ahlam better than all people, and better than me and you, O his ignorance",None,0,Arab
احلام تاج راسكم,Dreams crown your head,None,0,Arab
"الله لا يبلانا 
شريعة مين والناس نايمين 
حدها طقاقه كانت تغني مقابل كرز دخان وربي من غضبه عليها بيمدها لتتمادى 
ان شاءالله انها تتوب وتصحى..","God does not afflict us
Maine law and people are sleeping
A tick was singing in front of a smoke cherry, and God, out of his anger at her, extended it to continue
I hope she repents and recovers.",None,0,Arab
ياجماعه بكره لوخلصت فلوسهامش هتقول انامالكه سبحان المعزوالي ديمايتمنظربلمال زال زال زال زال زال وال,"Guys, tomorrow if you finish your money, you will say that I own it. Glory be to the Exalted.",None,0,Arab
أحلام  تغار لا تجاوبونهة,"Dreams are jealous, do not answer them",None,0,Arab
,,None,0,Arab
عن جد هاي تمس الطرب بشي ياحرام اني ضد الطرب اذا الها اغنية وحده اذا ما تتحدى اجيبك😲 لك كتلك😲 اجيبك  كأنها بعير دا يعني,"Seriously, this touches the rapture with something, oh forbidden. I am against the rapture. If it has a single song, if it does not challenge me, I will answer you 😲 for you like that 😲 I will answer you as if it were a camel.",None,0,Arab
انتي انسانة سخيفة,You are a silly person,None,0,Arab
شاهدت الفيديو  كلام فارغ ما يستاهل الكم الهائل من المشاهدة أي كلام أي كلام,"I watched the video, i.e. nonsense, it is not worth the huge amount of watching, i.e. words, any words",None,0,Arab
ابشع شي في ارب آيدل وجودك يا احلام....,"The ugliest thing in Arab idols is your presence, dreams....",None,0,Arab
"علئ فكره واضح المقطع مدبرر وكله حقد ضد احلام صراحه احلام انسانه روحها جميله عندها مشكله انها علئ
نياتها متجامل عشان كيذااا بيكرهوها
بس صراحه مافي فنانه فلخيج بحجم 
احلااااااااااام ..","For a clear idea, the passage is premeditated and is all hate against Ahlam. Frankly, Ahlam is a human being whose soul is beautiful. She has a problem that she is high.
Her intentions are complimenting, because Kidaa hate her
But frankly, there is no artist in the Gulf size
Ahhhhhhhhhhhh..",None,0,Arab
"حظي عامل زي راغب كده بينه و بين 
نانسي = الحظ الحلو ، احلام","The luck of a worker like this is between him and him
Nancy = sweet luck, dreams",None,0,Arab
و انتي شنو حتى تحكمين على الاخرين؟ شوفي وجهك بالمراية بعد ما تغسلين المكياج و اقري سورة المعوذتين خمسين مرة    - جيبوا شخصية جذابة و صغيرة مو هذي العجوز مايكل جاكسن الله يرحمه اجمل منها بعد كم سنة تتحول الى احدى لعب الدمى المتحركة و تلعب دور في برنامج افتح يا سمسم,"And what are you to judge others? Look at your face in the mirror after you wash off your make-up and recite Surat Al-Mu’awdhatain fifty times - bring an attractive and young character. Isn’t this old Michael Jackson, may God have mercy on him, more beautiful than her?",None,0,Arab
شباب انا بفهم ليه كل الناس قاعد يسبون احلام ابي السبب,"Guys, I understand why everyone is cursing my father's dreams",None,0,Arab
هاي مي فنانه هاي غبيه,"Hey mi artist, hey stupid",None,0,Arab
اتريدين كناكي لو عيري,Do you want Kanaki if you want me?,None,0,Arab
الله يهدينا ويهديك يا إياد  كل ذرة على وجه الكون الله اللي خالقها وخالق الكون,"May God guide us and guide you, Iyad. Every atom on the face of the universe is God who created it and the Creator of the universe",None,0,Arab
عيب تكون مثل هاته الشكيلة بلجنة تحكيم ،، لا اتفرج اراب ايدول لان هذا ليس مستواي اسوف شيء يقرفني لمجرظ ان له نفوذ إذن فليتفرجون اصحاب هاته القناة على برنامجهم وانا امووووت فديفويس ناس طيبين وتلاحم لينهم وود يشعرونا بالسعادة والله,"It's a shame to be like this group on a jury. I don't watch Arab Idol because this is not my level. I'm sorry. Something disgusts me just because he has influence. So let the owners of this channel watch their program, and I'm dying. They are good people, cohesion, and they make us feel happy, by God.",None,0,Arab
"أحلام 
متكبرة ومغرورة","dreams
Arrogant and conceited",None,0,Arab
ناس متخلفة جاهلة فاشلة مالها غير الحكي ع الناس .. احلام فنانه كبيره .. صرمتهاا بكل المغنيات واولهم نانسي,"Retarded, ignorant, failed people have no choice but to talk about people.. The dreams of a great artist.. I slammed her with all the singers, and the first of them was Nancy",None,0,Arab
انا واخواتي وماما  مانتابع البرنامج الا عشان احلام بصراحه تضيف حماس وانفعالات وروح حلوه للبرناااامج 🎈🎈💝,"Me, my sisters, and Mama only watch the program because Ahlam, frankly, adds enthusiasm, emotions, and a sweet spirit to the program 🎈🎈💝",None,0,Arab
شو هاد بحكي أكييد دا سكران والله,"What am I talking about? Of course, this is drunk, by God",None,0,Arab
روعه,magnificence,None,0,Arab
خخخخخخخخخخخخخخخخخخخخخخ مااااااتت,Shhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,None,0,Arab
شخصية القدافي هههههههههه,Gaddafi's character hahahahaha,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
"أعتقد أن المغنية كوابيس (65سنة)ـ مسعورة تبغي الثروة
ولكـنهـا سليطـة اللسـان وخربـة الأخـلاق, لا تخفـي أبـدا 
اتجاهها الجنسي المثـلي, ولكنها تفـخر في الجـانب الآخـر, 
بحصولها على شهادة جامعية (في الشريعة الإسلامية) من
جامعة خليجية (وهي ليست نكتة, وإنما بصوت المغنية المدمنة)ـ
وأعتقد أنها لن تبقى طويلا على الشاشة الفضائية بسبب مرضها
النفساني ونتائج إدمانها","I think the singer is nightmares (65 years old) - a frenzy seeking wealth
But she is a sharp-tongued and a ruiner of morals, she never hides
her homosexuality, but she prides herself on the other side,
By obtaining a university degree (in Islamic law) from
Gulf University (which is not a joke, but in the voice of the addicted singer).
I think she will not stay long on the satellite screen because of her illness
Psychiatry and the consequences of its addiction",None,0,Arab
والله شايفة نفسهة شوفة انتي شنو من البين علمود تنتقدين الفنانين وانتي شنو عود متخرجة كلية الشريعة الإسلامية لعد انتي متخرجة من هاي الكلية اشوداج على الغناء والفن كلة حرام بحرام وين راح اتروحن من الله,"By God, I see the same thing. Look at how you criticize artists. What about you? You graduated from the College of Islamic Sharia. After all, you graduated from this college. I hate singing and art, everything is forbidden, forbidden. Where will I go from God",None,0,Arab
كانه صوت فضل,Sounds like a favor,None,0,Arab
صوت مين بالاخير كلام في الصميم 👍👍👍👍👍👍👍,"Maine's voice in the end, the words are at the core 👍👍👍👍👍👍👍",None,0,Arab
,,None,0,Arab
,,None,0,Arab
الله يقلع الاشكال ذي والي اعطاكي وجه,"God takes off the shapes, the one who gave you a face",None,0,Arab
😂😂😂😂😂😂😂حسبي الله ولا كلمة متناسقة مع الثاانية,"😂😂😂😂😂😂😂 Allah suffices me, and there is no word consistent with the second",None,0,Arab
"يا صاحب الصوت
احلام  ..  صحيح مستفزة ..  لكنها محترمه و بنت رجال من شعب معتر","Oh, the owner of the voice
Ahlam .. True provocative .. But she is respectful and the daughter of men from a proud people",None,0,Arab
هههههههه.حلوه,Hahahahaha. Sweet,None,0,Arab
هههههههه,Hahahahahahahaha,None,0,Arab
كل هالقد باعصتكم السيدة احلام هههه,All this baastkm Ms. Ahlam Haha,None,0,Arab
,,None,0,Arab
,,None,0,Arab
حلوه,sweet,None,0,Arab
شكلها انوثة صوتها 10 رجال !,She looks like a woman with a voice of 10 men!,None,0,Arab
تتخيلوا هذي شكل فنانه,Imagine this is what an artist looks like,None,0,Arab
لعد انتي موصوتج رجالي ههههههه,After Ante Moustoj men Hahahaha,None,0,Arab
وش ذه نانسي قمه الرقي,What Nancy is the peak of sophistication,None,0,Arab
افشل فنانه أحلام,Fail artist dreams,None,0,Arab
صدقت شعب معتر ويلي عم يدفع ثمن شعب ااااااااخ,"You are right, the people of Maarat, and who are paying the price of the people, ahhh",None,0,Arab
,,None,0,Arab
,,None,0,Arab
ماعندها سالفه,What is the predecessor of it?,None,0,Arab
هبلة بنت الهبلة,"Habla, the daughter of Habla",None,0,Arab
اااااي خلصت من عده,"Oh, I got rid of it",None,0,Arab
ممكن رقم احسن رجل واكرم رجل صاحب الشخصية القوية زوجها ؟؟؟,"Can I name the best and most generous man with a strong personality, her husband???",None,0,Arab
هذا اسلوب احلام وما يهمها احد.. بتظل الملكه ولها جمهور بجميع الدوله العربيه,"This is the style of dreams, and no one cares about her.. She remains the queen and has an audience in all Arab countries",None,0,Arab
,,None,0,Arab
,,None,0,Arab
ههههه حرقو تاريخ احلام والله,"Haha, they burned the history of dreams, by God",None,0,Arab
طبعا امبينة مو طبيعية ...هاي تأخذ بالحبوب مال سعادة وترجع إلى الورة (سينما ابلاش),"Of course, Ambina is not normal...she takes the pills, happiness money, and returns to Alwara (Appalachian Cinema)",None,0,Arab
ههههههههه اكرها,Hahahahaha hate it,None,0,Arab
,,None,0,Arab
مغروووووووووورة,looooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,None,0,Arab
إحلإم إنسإنه صإدفه وطيبه تتصرف على طبيعتهإ بدون تصنع إكثر فنإنه عربيه احبهإ وزوجهإ رجل طبب ومحترم  مإعليكي منإلحسإد يانحمة إلخليج إلإولى  إصلا انإ إتإبع إرب إيدل علشإن إحلإم موجوده فيه   موتو يا حإقدين,"A person's dream is a coincidence and a kind person who behaves as she is, without pretending to be more artistic. He is an Arab woman. I love her and her husband is a doctor and a respected man. Do you have any envy, the first Gulf diet? I am already following Erb Idel because the dream is present in him. Die, haters.",None,0,Arab
إلي عإمل  هذإالمقطع مريض نفسي وحإقد على إلملكه إحلإم فنإنه محترمه إنا احبهإ هي و زو,"The one who made this clip is mentally ill and hates Queen Ahlam, so it is respectful. I love her and Zo.",None,0,Arab
و الله صدقت و من هي شمس ذي !!,"By God, you are right, and who is Shams Dhi!!",None,0,Arab
مجنونه,crazy,None,0,Arab
والله ارجو من ادارة mbc...ان ارادت تحقيق اكبر نجاح في برنامج arab adol 4....ارجو ان تمنع احلام من المشاركة في لجنة التحكيم والله اغلب الجمهور بيكرهوها و انا واحد منهم احب هاذا البرنامج لكن لا استطيع مشاهدته من اجل هاذه المسماة احلام و هي احلام مزعجة او كوابيس,"By God, I hope that the management of mbc...if it wants to achieve the greatest success in the Arab Adol 4 program....I hope that Ahlam will be prevented from participating in the jury. Dreams are bad dreams or nightmares",None,0,Arab
اوف...لا حول و لا قوة الا بالله....اكره مغنية  لا تعرف حتى تحكي ...والله اغبى غبية في العالم,Oof...there is no might nor power except with God....I hate a female singer who does not even know how to speak...and God is the most stupid fool in the world,None,0,Arab
,,None,0,Arab
محاضرة طويلة عريضة عشان تلمح أن Mbc جابت أحلام لمواقفها السياسية ، طيب راغب حكم في برنامج ضمن المجموعة / هيفاء ونانسي و نجوى و أليسا كيف شكل مواقفهن السياسية كمان و كلهن حكمن برامج للMbc ؟؟!!,"A long, broad lecture to suggest that Mbc brought dreams to the table for its political stances. Ok, Ragheb ruled on a program within the group / Haifa, Nancy, Najwa and Elissa, how did their political positions look like, and they all judged Mbc programs??!!",None,0,Arab
لاتبحث عن فن من بعد فيروز,Don't look for art after Fayrouz,None,0,Arab
عسل يااحلام؟,honey oh dreams,None,0,Arab
فنانة بمعنى الكلمة,An artist in the truest sense of the word,None,0,Arab
الله ينعر الزق احلام قلك حببي حبيبي في عنك يا زق,"God bless the alley of dreams. He told you, my love, my love, about you, O alley",None,0,Arab
احلام انسانه الصراحه غبيه,"The dreams of a human being, frankly, are stupid",None,0,Arab
الله يشفيها,God heal her,None,0,Arab
مستغربه جيف زوجها مخليها على راحتها...صراحه اشوف زوجها اخجل منها والله يغفر للجميع ويهدي امين,"Surprised, Jeff, her husband left her at her convenience... Frankly, I see her husband ashamed of her, and God forgives everyone and guides, Ameen",None,0,Arab
U,U,None,0,Arab
طرررركااااعه مووووو احلام كولج فشايل الله واكبر 😣😣😣اني استحي من يمي شلون ماستحت,Trrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,None,0,Arab
مقطع تافه وانت ياصاحب المقطع  بدل ما تشغل  نفسك بشيء مفيد او بشيء يرضي الله  مجمع لي ومركب لي المقاطع هاذي ومسجل صوتك تتفلسف  . الله يهديك بس ولا يشغلك الا بطاعته . وعلى فكره انا ماتابعت مقطعك تابعت جزئيه منه وقفلته لانه تافه  ولم يعجبني للأسف .,"A trivial clip, and you, the owner of the clip, instead of preoccupying yourself with something useful or something that pleases God, compile for me and compose these clips for me, and your voice recorder is philosophizing. God guides you, but does not occupy you except with his obedience. By the way, I did not follow your clip, I followed part of it and closed it because it is trivial and I did not like it unfortunately.",None,0,Arab
هاي خبلة رسمي,"Hey, official idiot",None,0,Arab
,,None,0,Arab
ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه مجنونة والله منا طبيعية😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha,None,0,Arab
أفضل لها والله,God's best for her,None,0,Arab
سوسو,so so,None,0,Arab
هههههههه حافضه القرآن وتصلي وكل الفرائض الله يتقبل صلاتج لا كلش وصلت صلاتج للباب ورجعت,"Hahahaha, she memorized the Qur’an, prayed, and all the obligatory prayers. May God accept my prayers. No, my prayers arrived at the door and returned.",None,0,Arab
مريييييييييضةة . الله . لا . يشفيها,I am sick. God . no . He heals her,None,0,Arab
احسن,Ahsan,None,0,Arab
احلام ملكه الغناء لا مثيل لها,The dreams of the queen of singing are unparalleled,None,0,Arab
و ووووووووووووووو,And wow,None,0,Arab
,,None,0,Arab
خلقت  لتعترض ..........,created to protest,None,0,Arab
"مع گل الاحترام الئ هذه الفنانه....التواضع هو الذي يخلق الملوووگ
....... وليس ما يملگه الشخص من نقود او نفوذ او اي شيئا آخر ...... شگرا","With all due respect to this artist.... it is humility that creates talent
....... And not what a person has in terms of money, influence, or anything else...... Thank you",None,0,Arab
مجنونه,crazy,None,0,Arab
عسل أنتي وجوزك حبيبتي الله يوفقكم بحياتكم وخلي العزال تموت,"Honey, you and your husband, my love. May God grant you success in your life, and let the loneliness die",None,0,Arab
ياليت تفكروا في الشعب السوري الفلسطيني  مليارات الدولارات تنصرف,"I wish you would think of the Syrian-Palestinian people, billions of dollars are being spent",None,0,Arab
اكيد راح تكوني الاولى ..مين قال غير هيك  ؟؟! بس تكوني الاولى ب غبائك وهبلك   ..... يا ام ركبه سنحH,Of course you will be the first.. Who said otherwise??! But you will be the first with your stupidity and foolishness..... O mother of Rakbeh Sanh,None,0,Arab
ي زينهاا 😢💘,Ya decorate it 😢💘,None,0,Arab
احلام احسن من كل فنانات العرب واقعيه ولو واقعيه كتير انا من الجزاءر واحبك يا أحلام انا عايشه بدبي بس اشوفك بدي احكي معك تسلمي حبيبتي,"Dreams are better than all Arab actresses, realistic, even if they are very realistic. I am from Algeria, and I love you, Ahlam. I live in Dubai, but I want to see you. I want to talk to you. Thank you, my love.",None,0,Arab
احلام رب خزي,Dreams of a shameful Lord,None,0,Arab
أصلهايمنيه راحت وهي صغيره الامارات هده الحقيقه ماينكرالاصل آلاقليل الاصل,"Her origin is Yemeni, she went when she was young, the Emirates. This fact does not deny the origin of the few",None,0,Arab
,,None,0,Arab
عندهازحمه في الغيره من الاخرين,Then crowded in jealousy of others,None,0,Arab
أحلام بغت نفسها الكل بالكل مش أخلاقيه تبغى نفسها مثابره في النهاية نار جهنم لارحمه والأخلاق وفي النهاية أيضآعمليات والله العظيم منحطه كرهتها أسلوبهازفت احلام أنتي الاخيره,"Ahlam wanted herself to be all in all, immoral. She wanted herself to persevere. In the end, hellfire is for mercy and morals. In the end, too, operations. By God Almighty, low. I hated her style.",None,0,Arab
"الله يشفيها
هذي الانسانه مريضه ومرضها مستعصي","God heal her
This person is sick and her disease is incurable",None,0,Arab
لو اعرف زوجهه امبارك شلون اتزوجهه 😨😨😨😨صدك جذب يمعود هاي مره لو مو مره بس هي شاخطه بين قوسيين😁😁😁😁😁,"If I know Embark's wife, how can I marry him",None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
,,None,0,Arab
ولج احلام  حلكج  عينن  وحدة  ماكلة   فطيسة,Dreams entered the eyes of a lonely unit eating a chickpea,None,0,Arab
هذا هو مستوى أل   أم بي سي تعتمد على الطقاقات,This is the LMBC level based on the tabs,None,0,Arab
الحمدلله خبلة,Alhamdulillah crazy,None,0,Arab
😂😂😂😂😂😂مهزلة,😂😂😂😂😂😂 A farce,None,0,Arab
الوسط الفني وسط حثالة الا من تاب وتاب الله عليه نسأل الله لنا ولهم الهداية,"The artistic community is in the midst of scum, except for those who repent and God repents for them. We ask God for guidance for us and for them",None,0,Arab
شوف هذه الأشكال ، بدون مسلم ومهوش مسلم ، هل نستطيع التفاخر بالتفاهة ، ماذا صنعت بما سميتيه فن ، هذا هو الإجرام يإسم الفن ، وتقول دارسة شريعة إذاغير مقتنعة بما درست وما حفظت من قرأن ،  أقول لك ربي يهديك --- الفن عمره ماعبر عن معانات العرب ،----,"Look at these forms, without a Muslim and a non-Muslim, can we boast of insignificance? What did you do with what you called art? Arabs, ----",None,0,Arab
She will be proud of you ههههههه وش يقولونها بالعربي ،ههههه ، أول شئ ليست فنانه وانما سميتموها بإسم ليس له محل في الإعراب ، الفنان هو من يحفظ مبادئة واخلاقه وأسلوبه وطريقة تعامله، ولكن هذي طقاقه ثم مطربه ثم فنانه ، انا لا اقصد الشماته ولكن الحق يقال ، ارجوا من صاحب المقطع بالحذف لإن الناس كثر الكره في قلوبهم من كلمة كنتاكي ومع هذا الفيديو سوف تسبب جلطات للعالم من سخافة عقلها وطريقة اسلوبها ، نسأل الله ان يهديها ويجعلها حقا تقرأ كتاب الله وتكون متخرجة من كلية الشريعة فعفوا لن يجتمع الغناء مع القران للأسف كاذبه ✋🏻,"She will be proud of you, hahaha, and what do they say in Arabic, hahaha? It is said, I ask the owner of the clip to delete it, because people have a lot of hatred in their hearts from the word Kentucky, and with this video, it will cause clots to the world because of the absurdity of its mind and the way its style is. liar ✋🏻",None,0,Arab
الولد مستحيل أو هية خبرة,The boy is impossible or it is an experience,None,0,Arab
"هي مطربة فاقدة للحد الأدنى من مفومات اللياقة والأصول ناهيك عن الثقافة الفنية والثقافة العامة ,, كارثة حقيقية أن تحتل هذه النماذج المتدنية مواقع في أي لجنة تحكيم مهما كانت .","She is a singer who lacks the minimum concepts of decency and assets, not to mention artistic culture and general culture. It is a real disaster that these low models occupy positions in any arbitration committee, whatever it is.",None,0,Arab
مشكلتها عندها صراع مع نفسها,Her problem is she has a struggle with herself,None,0,Arab
استغفر الله😂,God forgive me 😂,None,0,Arab
والله احلام اطلعت بغياب الفنانات اثناء الغزو العراق علي الكويت والدول كانت مشغوله اما احطها في عرب ايدل ماتصله ﻻن تمصخر الناس الضعفاء حرام,"By God, dreams came to light in the absence of female artists during Iraq's invasion of Kuwait, and the countries were busy. Either I put them in Arab Idol, because it is forbidden to mock weak people.",None,0,Arab
حلوووو,sweet,None,0,Arab
الحين اللي يطبل وينافق  هو اللي يوصل  مثل احلام,Then the one who drums and hypocrites is the one who delivers such dreams,None,0,Arab
فنانة ونص عفوية اه مغرورة اشوية اه بس ماتقدم غير صوتها وبلاها مابضن فيه الي يشوف اراب ايدل وقلبها طيب شفنا طيبتها في المتاهة,"An artist and a spontaneous text, uh, a little arrogant, uh, but what she presents is nothing but her voice and her weariness. Those who see Arab Idol and her heart are good. We saw her kindness in the maze",None,0,Arab
arab idol =0 بفضل احلام,arab idol =0 Thanks Ahlam,None,0,Arab
"اصبح رقي الشعوب التي لها حضارة عريقة منذ الاف السنين تمرمد في وحل الصحراء القاحلة 
اينك يا سوريا التي بفضلها ترقت العروبة بفضل السرياليون و الاشوريون و الفنيقيون الاصل 
ان العروبة ترجع الى بداوتها الاصلية بلعنة البترول","The prosperity of the peoples who have an ancient civilization for thousands of years has become rebellious in the mud of the arid desert
Where are you, O Syria, thanks to which Arabism rose thanks to the surrealists, Assyrians, and Phoenicians of origin?
Arabism goes back to its original beginnings with the curse of oil",None,0,Arab
