Comment,Translated_Comment,Category,Hate Speech,Geography
"राहुल गांधी जी की प्रवासी मजदूरों से इस मुलाकात के बाद ही भाजपा के नेताओं को राम जी की याद आने लग गई। 

#राहुल_गांधी_मजदूरों_के_साथ","It was only after this meeting of Rahul Gandhi with the migrant laborers that the BJP leaders started remembering Ram.

#Rahul_Gandhi_with_the_workers",offensive,1,India
"यह राहुल गाँधी और प्रियंका गाँधी हैं जो लॉकडाउन तोड़ रहे हैं और कह रहे हैं उन्हें एक दोस्त से मिलने की जरुरत है
",This is Rahul Gandhi and Priyanka Gandhi breaking the lockdown saying they need to meet a friend,fake,1,India
"इस्लामिक स्टेट (आईएस) के प्रमुख अबू बकर अल बगदादी की मौत में प्रधानमंत्री नरेंद्र मोदी की महत्वपूर्ण भूमिका है ।

",Prime Minister Narendra Modi has an important role in the death of Islamic State (IS) chief Abu Bakr al-Baghdadi.,fake,1,India
"नेशनल ज्योग्राफिक चैनल ने इस दुर्लभ वीडियो के लिए 1 मिलियन डॉलर का भुगतान किया है।

",National Geographic Channel paid $1 million for this rare video.,fake,1,India
"रवीना टंडन ने लिखा- ग्लोबली देखा जाए, तो 99 प्रतिशत जज, राजनेता, बाबू, अधिकारी और पुलिस वाले करप्ट हैं. ये बयान हर किसी के लिए नहीं हो सकता. लोग समझदार हैं. वो अच्छे और बुरे का फर्क समझते हैं. @TandonRaveena
https://t.co/ZuaZXmlSoA","Raveena Tandon wrote – If seen globally, 99 percent of judges, politicians, babus, officers and policemen are corrupt. This statement may not be for everyone. People are smart. They understand the difference between good and bad. @TandonRaveena
https://t.co/ZuaZXmlSoA",non-hostile,0,India
"BCCI बड़ी मुसीबत में फंस गई है
#HindiNews 
https://t.co/UoGInIdANP","BCCI is in big trouble
#HindiNews
https://t.co/UoGInIdANP",non-hostile,0,India
"2.27 मिनट के वीडियो में पुलिसकर्मियों के एक समूह को दो लड़कियों के साथ बहस करते हुए दिखाया गया है और कुछ ही मिनटों बाद अधिकारी उनमें से एक लड़की को थप्पड़ मारता है। इस वीडियो को ""शेमफुल दिल्ली पुलिस, # IndiaAgainstNRC""

","The 2.27 minute video shows a group of policemen arguing with two girls and minutes later the officer slaps one of them. This video has been tagged as ""Shameful Delhi Police, #IndiaAgainstNRC""",fake,1,India
रातों की रानी 2014 में फिल्में आई अब तक 10 फिल्म भी नहीं बना पाई मुंबई में 300 करोड़ से अधिक की प्रॉपर्टी कैसे बना ली गाजियाबाद में फ्लैट की  कीमत 10 करोड़ से लेकर 100 करोड़ तक की है मुंबई की तो बातें मत पूछिए इतनी  बड़ी रकम कहां से जुटाई ?रामदास अठावले आरक्षण विरोधी को सपोर्ट की,"Raton ki Rani released films in 2014, has not been able to make even 10 films so far How did you get a property worth more than 300 crores in Mumbai? Raised from? Ramdas Athawale supported anti-reservation",defamation,1,India
@Nattashasharrma कमिनी हरामखोर कांग्रेस के बारे मे बिलकुल सही ज्ञान हे आपको,@Nattashasharrma you have the right knowledge about bastard bastard congress,"hate,offensive",1,India
"भारत माता की जय के नारे से गूंजी वादियां, चीन सीमा पर शहीद स्पेशल फ्रंटियर फोर्स के जवान को दी गई अंतिम विदाई

#India #China #LadakhBorder

https://t.co/VARb5TsGSu","The valleys echoed with the slogan of Bharat Mata Ki Jai, the last farewell given to the martyred Special Frontier Force soldier on the China border

#India #China #LadakhBorder

https://t.co/VARb5TsGSu",non-hostile,0,India
"भारतीय क्रिकेट को अपनी आभा से ऊष्मित करने वाले महान खिलाड़ी, उत्तर प्रदेश के रत्न श्री @ImRaina जी का खेल जीवन उपलब्धियों से पूरित रहा है।

आपका धैर्य-आपका समर्पण भाव प्रेरणास्पद है। उत्तर प्रदेश सहित पूरे देश को आप पर गर्व है।

जीवन की नई पारी के लिए मंगलकामनाएं!","The sporting life of Shri @ImRaina ji, the gem of Uttar Pradesh, has been filled with achievements.

Your patience and dedication is inspiring. The whole country including Uttar Pradesh is proud of you.

Best wishes for the new innings of life!",non-hostile,0,India
"अनुच्छेद 370 को हटाने के बाद से हिंदू राष्ट्रवादी सतर्कता समिति, मुस्लिम-स्वामित्व वाली संपत्तियों और व्यवसायों पर हमला कर रही है।

",The Hindu Nationalist Vigilance Committee has been attacking Muslim-owned properties and businesses since the abrogation of Article 370.,fake,1,India
"RT @SandeepVishwa_: तुम रोक ना पाओगे वह तूफान बनकर आएगा, आज का बेरोजगार युवा तुम्हारी सत्ता उखाड़ ले जाएगा।
#बेरोजगार_सप्ताह","RT @SandeepVishwa_: You will not be able to stop it, it will come as a storm, today's unemployed youth will uproot your power.
#unemployed_week",hate,1,India
"तुम बड़े सेठ की बिटिया हो, मैं हूं किसान जमीनी प्रिये।

मैं बालक हूँ साधरण सा, तुम हो कन्या बड़ी कमीनी प्रिये।🙄😝😂

😂😂😂🤣🤣🤣","You are the daughter of Bade Seth, I am a farmer's lover.

I am a simple child, you are a girl, a big bastard dear.🙄😝😂",offensive,1,India
"जापान के विदेश मंत्री फोमीयो किसिडा और उनकी टीम छिंदवाडा के विकास की करेगी स्टडी । जापान लेगा कमलनाथजी से सीख , विकास देख हैरान है जापान सरकार ।

","Japan's Foreign Minister Fomiyo Kishida and his team will study the development of Chhindwara. Japan will learn from Kamal Nath, the Japanese government is surprised to see the development.",fake,1,India
"सुशांत केस में सैमुअल मिरांडा का खुलासा: कमरे को बंद कर रोया करते थे सुशांत, रात में उठकर हनुमान जी की प्रतिमा को लगाते थे गले; फाइनेंस को लेकर थे चिंतित
https://t.co/8yzuvFvFmz #SamuelMiranda #SushantSingnRajput @shwetasinghkirt","Samuel Miranda's disclosure in Sushant case: Sushant used to cry by closing the room, used to wake up at night and hug the statue of Hanuman ji; Worried about finance
https://t.co/8yzuvFvFmz #SamuelMiranda #SushantSingnRajput @shwetasinghkirt",non-hostile,0,India
"सुदृढ़ आर्थिक नीति बनाने में विफल रहीं केंद्र सरकार: सचिन पायलट 

#India #Economy #IndianEconomy #GDP | @AnkurWadhawan  
 https://t.co/edukhjuQzm","Central government has failed to formulate a sound economic policy: Sachin Pilot

#India #Economy #IndianEconomy #GDP | @AnkurWadhawan
 https://t.co/edukhjuQzm",non-hostile,0,India
"NCB दफ्तर से निकलीं रिया चक्रवर्ती, कल भी पूछताछ

#SushantSinghRajputCase https://t.co/TC8Of6o2c7","Riya Chakraborty left NCB office, questioned tomorrow also

#SushantSinghRajputCase https://t.co/TC8Of6o2c7",non-hostile,0,India
"RT @Rofl_Swara: क्रोनोलॉजी समझिए.

कंगना जब मोदी का समर्थन करती है तो ""झांसी की रानी""

स्वरा भास्कर जब मोदी का विरोध करती है तो ""मुल्ली""देश…","RT @Rofl_Swara: Understand the chronology.

When Kangana supports Modi, she becomes ""Rani of Jhansi"".

When Swara Bhaskar opposes Modi, ""Mulli"" the country…",hate,1,India
@sagarikaghose गान में घुस जा अकबर की कमीनी,Akbar's scoundrel enters the song @sagarikaghose,offensive,1,India
जब पाकिस्तान चीन से  कर्ज लेती है तो छिनरा छिनरी पत्रकार देशद्रोही न्यूज़ चैनल खबर दिखाती है पूरा पाकिस्तान चाइना के कब्जे में चली गई अब यह देशद्रोही मोदी की सरकार चाइना से कर्ज  लिया क्या अब भारत  पर भी चाइना की कब्जा हो गई,"When Pakistan takes a loan from China, then the journalist is a traitor, the news channel shows the news, the whole of Pakistan has gone under the control of China, now this traitor Modi's government has taken a loan from China, has India also been captured by China now?","defamation,hate",1,India
"अनुष्का शर्मा और विराट कोहली ने सोशल मीडिया पर बताया कि वो पेरेंट्स बनने वाले हैं. इसी के साथ सोशल मीडिया पर बाढ़ आ गई रिएक्शन्स की. जैसा हमेशा होता है. सबसे ज्यादा मीम्स बने विराट कोहली की ‘मर्दानगी’ पर कि उन्होंने ‘चौका मार दिया है’. 

https://t.co/zAcAg2hjki","Anushka Sharma and Virat Kohli told on social media that they are about to become parents. With this, there was a flood of reactions on social media. As always happens. Most memes were made on Virat Kohli's 'manhood' that he has 'hit four'.

https://t.co/zAcAg2hjki",non-hostile,0,India
"RT @Rofl_RavishNDTV: जापान में आया भीषण तबाही,, अब देशद्रोहियों भारत का तुलना जापान से मत करना..!!

क्योंकि भारत में भुखमरी,, बेरोजगारी,, म…","RT @Rofl_RavishNDTV: Terrible devastation in Japan,, Now traitors, don't compare India with Japan..!!

Because in India there is hunger, unemployment, I…",offensive,1,India
"पत्र के शुरुआत सेना के लोगों को नव वर्ष की शुभकामनाएं देते हुए होती है, बाद में यह पढ़ा जा सकता है की भारतीय सेना ने नौशेरा में वायु सेना से ज़्यादा अच्छे से काम किया था जब पुलवामा और बालाकोट के इर्द-गिर्द तनाव बढ़ा था | पत्र में आगे लिखा है की चीफ़ ऑफ़ डिफेन्स स्टाफ की हैसियत से रावत जल सेना और वायु सेना का संचालन भारतीय आर्मी की तर्ज़ पर करेंगे|

","The letter begins with New Year greetings to the army men, later it can be read that the Indian Army did a better job at Nowshera than the Air Force when tensions escalated around Pulwama and Balakot. It is further written in the letter that in the capacity of Chief of Defense Staff, Rawat will run the Navy and Air Force on the lines of the Indian Army.",fake,1,India
"सुशांत केस LIVE: रिया के पिता से फिर होगी पूछताछ, एनसीबी ने दो ड्रग पैडलर्स को हिरासत में लिया
#SushantSinghRajputCase #RheaChakraborty #CBI
https://t.co/HMPfasFaq3","Sushant case LIVE: Riya's father will be questioned again, NCB detains two drug peddlers
#SushantSinghRajputCase #RheaChakraborty #CBI
https://t.co/HMPfasFaq3",non-hostile,0,India
"...इसके बाद अधिकतम 100 व्यक्तियों की सीमा लागू होगी।
 समस्त सिनेमा-हॉल, तरण-ताल, मनोरंजन-पार्क, थिएटर, सभागार और इस प्रकार के अन्य स्थान बन्द रहेंगे, यद्यपि ओपेन एयर-थियेटरों को 21 सितम्बर, 2020 से शुरू करने की अनुमति होगी: ACS, गृह व सूचना, श्री @AwasthiAwanishK जी
@ShishirGoUP","...after that a maximum limit of 100 persons will apply.
 All cinema halls, swimming pools, entertainment parks, theatres, auditoriums and other such places will remain closed, although open air theaters will be allowed to start from September 21, 2020: ACS, Home & Information, Shri @ AwasthiAwanishK ji
@ShishirGoUP",non-hostile,0,India
कहते हैं सबसे मुश्किल होता है जवान औलाद का जनाज़ा जब बूढ़े बाप को उठाना पड़े। टांडा में 22 साल के रिज़वान अहमद की पुलिस ने पीट पीट कर हत्या कर दी। बूढ़े बाप का दर्द दिल चीर देने वाला है। अल्लाह उनके साथ सब्र और रहम का मामला अता फ़रमाए। वर्दी वाले हत्यारे हैं। पुलिस आतंकी है।,"It is said that the most difficult is the funeral of a young child when the old father has to carry it. Rizwan Ahmed, 22, was beaten to death by the police in Tanda. The pain of the old father is heart wrenching. May Allah grant him patience and mercy. There are murderers in uniform. Police are terrorists.",fake,1,India
"स्कूल, दुकान, मंदिर, बारातघर, होटल, त्यौहार, उत्सव सब बंद हैं। यहां तक भगवान श्री गणेश के पंडाल नहीं लगने दिए गए और शिवराज और महाराज सदस्यता अभियान के नाम पर हजारों लोगों के जीवन के साथ खिलवाड़ कर रहे हैं।
.@ChouhanShivraj और .@JM_Scindia आप दोनो की सत्ता के लिये ये कैसी भूंख है? https://t.co/iwv1gBg37e","Schools, shops, temples, processions, hotels, festivals, celebrations are all closed. Even the pandals of Lord Shri Ganesh were not allowed to be set up and Shivraj and Maharaj are playing with the lives of thousands of people in the name of membership drive.
.@ChouhanShivraj and .@JM_Scindia what hunger is this for the power of both of you? https://t.co/iwv1gBg37e",non-hostile,0,India
"सीएम केजरीवाल ने डेंगू के खिलाफ '10 हफ्ते, दस बजे, 10 मिनट' अभियान को किया शुरू
@ArvindKejriwal #AntiDengueCampaign #DelhiGovt
https://t.co/PsHosWjjWd","CM Kejriwal launches '10 Hafte, Dus Baje, 10 Minute' campaign against dengue
@ArvindKejriwal #AntiDengueCampaign #DelhiGovt
https://t.co/PsHosWjjWd",non-hostile,0,India
"अभिनंदन की मां ने अपने दिल की गहराइयों से इमरान खान को धन्यवाद दिया था। जय हिंद भारत
कुछ तस्वीरों में IAF पायलट अभिनंदन वर्थमान की मां को रोते हुए दिखाने का दावा किया गया है


","Abhinandan's mother thanked Imran Khan from the bottom of her heart. jai hind india
Some images claimed to show IAF pilot Abhinandan Varthaman's mother crying",fake,1,India
"आठवले की सिब्बल व आजाद को सलाह, सालों तक सत्ता में रहेगी #NDA ,कांग्रेस छोड़ भाजपा में शामिल हो जाएं
#CongressPresident #kapilsibal #gulamnabiazad @RamdasAthawale
https://t.co/B4vqLFBoAK","Athawale's advice to Sibal and Azad, #NDA will remain in power for years, leave Congress and join BJP
#CongressPresident #kapilsibal #gulamnabiazad @RamdasAthawale
https://t.co/B4vqLFBoAK",non-hostile,0,India
"बिहार में विधानसभा चुनाव को लेकर पहली वर्चुअल रैली में सीएम नीतीश कुमार ने राजनीतिक प्रतिद्वंदी तेजस्वी यादव को निशाना बनाया | #BiharElection
https://t.co/hUr6kVtfqc","In the first virtual rally regarding the assembly elections in Bihar, CM Nitish Kumar targeted political rival Tejashwi Yadav. #BiharElection
https://t.co/hUr6kVtfqc",non-hostile,0,India
"आप एक साल तक बाहर नहीं जा सकते, ऐसे ही कुल 21 दिशा-निर्देश","You cannot go out for a year, a total of 21 such guidelines",fake,1,India
"कंगना के भाजपा में आने से मोदी जी और देश ज्यादा मजबूत होंगे! अंधभक्त,
देश कितना मजबूत होगा यह तो पता नहीं लेकिन मोदी जी को काजू की रोटी दिन में चार बार खानी पड़ेगी🤔","Modi ji and the country will be stronger if Kangana joins BJP! blind devotee,
Don't know how strong the country will be, but Modi ji will have to eat cashew roti four times a day.",hate,1,India
"राष्ट्रपति कोविन्द ने भारत के पूर्व राष्ट्रपति, स्वर्गीय श्री प्रणब मुखर्जी के 10, राजाजी मार्ग, नई दिल्ली स्थित उनके निवास स्थान पर जाकर श्रद्धा सुमन अर्पित किये। https://t.co/g4ETP1D5xo","President Kovind paid homage to former President of India, late Shri Pranab Mukherjee at his residence at 10, Rajaji Marg, New Delhi. https://t.co/g4ETP1D5xo",non-hostile,0,India
"न्यूज 18 में सुशांत के दोस्त संदीप सिंह ने अपने ऊपर लग रहे आरोपों पर दी सफाई, देखें संदीप सिंह का इंटरव्यू.
#Sushantsinghcase #JusticeForSushant https://t.co/O4fV7cKeJu","In News 18, Sushant's friend Sandeep Singh clarified the allegations against him, see Sandeep Singh's interview.
#Sushantsinghcase #JusticeForSushant https://t.co/O4fV7cKeJu",non-hostile,0,India
कांग्रेस अध्यक्षा श्रीमती  सोनिया गांधी ने छत्तीसगढ़ के नए विधानसभा भवन के भूमि पूजन के शुभ अवसर पर छत्तीसगढ़ की जनता को हार्दिक शुभकामनाएं दी। https://t.co/ByVIp2H2fl,Congress President Smt. Sonia Gandhi extended heartiest greetings to the people of Chhattisgarh on the auspicious occasion of Bhoomi Pujan of the new assembly building of Chhattisgarh. https://t.co/ByVIp2H2fl,non-hostile,0,India
@AndDewal @mirzapurpolice -कृपया सूचनार्थ एवं आवश्यक कार्यवाही हेतु।,@AndDewal @mirzapurpolice - Kindly for information and necessary action.,non-hostile,0,India
"घर पर बैठे वरिष्ठ नागरिकों के लिए क्या सलाह है?

#IndiaFightsCorona | #COVID19 

@PrakashJavdekar | @PIB_India | @shashidigital https://t.co/ZuCAnb3xQ2","What is the advice for senior citizens sitting at home?

#IndiaFightsCorona | #COVID19

@PrakashJavdekar | @PIB_India | @shashidigital https://t.co/ZuCAnb3xQ2",non-hostile,0,India
"""गब्बर"" का ये कॉन्फिडेंस क्या इस बार @DelhiCapitals को जिताएगा IPL का खिताब?  
#IPL2020Updates 
https://t.co/FHzSquJJUH","Will this confidence of ""Gabbar"" win the IPL title to @DelhiCapitals this time?
#IPL2020Updates
https://t.co/FHzSquJJUH",non-hostile,0,India
"#जीवनसंवाद अपनों के प्रेम, अनुराग पर भरोसा कीजिए. संकट साथ मिलकर सहने से कम होता जाता है. हर अंधेरी रात की सुबह है. बस रात से डरना नहीं और सुबह में यकीन रखना है.
https://t.co/fPEnISBzIQ #TuesdayMotivation","#जीवनसंवाद Trust the love and affection of your loved ones. The crisis gets reduced by tolerating it together. Every dark night has a morning. Just don't be afraid of the night and have faith in the morning.
https://t.co/fPEnISBzIQ #TuesdayMotivation",non-hostile,0,India
"आज का सवाल - ❓

🖕🏻प्रियंका में इंदिरा दिखती हैं,
तो राहुल में फिरोज क्यों नही दिखते 🤔?","Today's question - ❓

Indira is seen in Priyanka,
So why Firoz is not seen in Rahul?",hate,1,India
"पत्थर तो कश्मीर में भी फैंके जाते थे लेकिन, वहां घर, गाड़ियाँ, नहीं जलती थी! 

जानते हैं क्यों ? 🤔क्योंकि वहां हिन्दू के घर नहीं थे","Stones were hurled in Kashmir too, but houses and vehicles were not burnt there!

Do you know why? 🤔 Because there were no Hindu houses","hate,offensive",1,India
"कोरोना रिपोर्ट निगेटिव आने के बाद द्वारिका पीठ दर्शन करने जाते हुए गृहमंत्री श्री अमित शाह..

",Home Minister Shri Amit Shah going to visit Dwarka Peeth after the corona report came negative..,fake,1,India
अमेरिका में हो रहे प्रोटेस्ट का ये बैनर सिर्फ अरब नहीं बल्की पूरे आलमे इस्लाम के मूंह पर तमांचा है...... लिखा है के.... हम अरब नही हैं के हम मारे जाने पर खामोश रहें....##,This banner of Protest happening in America is not only Arab but it is a slap in the face of Islam in the whole world...... It is written that.... We are not Arabs that we should remain silent when we are killed....##,fake,1,India
"@SanjayAzadSln किसी ने सही कहा है कि कोई आदमी किसी भी ऊचे पद पर पहुंच जाए पर उसका व्यवहार वहीं रहता है जो उसके खून में रहता है।
तू पक्का किसी सिनेमा हॉल के बाहर टिकट की कालाबाजारी करता होगा। और तेरे में और आवारा कुत्तों ने कोई अंतर नहीं।
निहायत की बकवास घटिया नाली के कीड़े से भी गंदा आदमी।","@SanjayAzadSln Someone has rightly said that no matter how high a man reaches, his behavior remains the same which is in his blood.
You must be doing black marketing of tickets outside some cinema hall. And there is no difference between you and stray dogs.
Terribly rubbish, filthier than a sewer worm.",offensive,1,India
"मगरमच्छ पाल लेना,
कुत्ता पाल लेना,
मोर पाल लेना,
चाहो तो गधा भी पाल लेना,
मगर ये वहम कभी मत पालना की भाजपा की सरकार में भारत तरक्की कर रहा है...","keep crocodile,
keep dog,
keep a peacock,
If you want, keep a donkey too,
But don't ever believe that India is progressing under the BJP government.","hate,offensive",1,India
ये अटल जी के बस की बात ही नही थी जो काम मोदी और अमित शाह जी ने किया।,It was not in the power of Atal ji that the work done by Modi and Amit Shah ji.,offensive,1,India
"#ReportForSSR | हमारे सबूतों से जो लोग बेनकाब हो रहे हैं, क्या वो लोग हमें हमले से डराने की कोशिश कर रहे हैं? देखिए 'पूछता है भारत' अर्नब के साथ रिपब्लिक भारत पर LIVE : https://t.co/SDGVEbtJgs https://t.co/oDgwWyLp8r","#ReportForSSR | Those people who are being exposed by our evidence, are they trying to scare us from attack? Watch 'Puchta Hai Bharat' with Arnab LIVE on Republic India: https://t.co/SDGVEbtJgs https://t.co/oDgwWyLp8r",non-hostile,0,India
देखो देखो यह है मोदी दिखाई कुछ नहीं दे रहा है क्यों विकास गायब है,look look this is modi is not showing anything why development is missing,defamation,1,India
"#IndiaChinaBorderTension : दोनों देशों के तनाव के बीच भारतीय नौसेना ने दक्षिण चीन सागर में तैनात किया जंगी जहाज
#IndianNavy #SouthChinaSea 
https://t.co/lFBHJQeuUf","#IndiaChinaBorderTension: Indian Navy deploys warship in South China Sea amidst tension between the two countries
#IndianNavy #SouthChinaSea
https://t.co/lFBHJQeuUf",non-hostile,0,India
"चमचो  का चुतियप्पा ""दिये जलाने से कोरोना नही भागेगा""

अब खुद दिये जला रहे है जैसे की दिये जलाने से धड़ाधड़ रोजगार मिलना शुरु हो जायेगा😅😆","Chamcho's Chutiyappa ""Corona will not run away by lighting a lamp""

Now they are lighting the lamps themselves, as if by lighting the lamps, there will be a lot of employment 😅😆",hate,1,India
"डीआरडीओ ने दिल्ली पुलिस को कोरोना से बचाने के लिए एक ऐसी मशीन तैयार की है, जिसके जरिये वो अपनी वर्दी और तमाम चीजें 10 मिनट में ही डिसइन्फेक्ट कर सकते हैं
(@anujkum25521978)

https://t.co/auEF0InGf0","DRDO has prepared such a machine to save Delhi Police from Corona, through which they can disinfect their uniforms and all things in 10 minutes.
(@anujkum25521978)

https://t.co/auEF0InGf0",non-hostile,0,India
@HoneyJaat5 @aanubhavsinghh @DrKumarVishwas अबे साले गंदी नाली के कीड़े हज़ार बाप के औलाद कुत्ते के पिल्ले पहले असली नाम और पते के साथ एकाउंट बना भोसड़ी के तब आना डिबेट करने लेकिन तू असली एकाउंट बनाएगा कैसे तुझे तो तेरे बाप के बारे में भी नही पता होगा तो और नही तू खुद का नाम जनता हीग हराम के पिल्ले,@HoneyJaat5 @aanubhavsinghh @DrKumarVishwas you bastard dirty drain worms thousand father's children dogs puppies first create account with real name and address of Bhosdi then come to debate but how will you create real account you don't even know about your father If it happens then you will not make your name public,offensive,1,India
"पुलवामा आतंकी हमले के मामले में अभियुक्त वजीद ने दायर की जमानत अर्जी, नीट की परीक्षा का दिया हवाला
#pulwamaattack
#waizulislam
#NEET
https://t.co/sfTyoHidYc","Accused Wajid filed bail application in Pulwama terror attack case, citing NEET exam
#pulwamaattack
#waizulislam
#NEET
https://t.co/sfTyoHidYc",non-hostile,0,India
"अब तक सरकार का विरोध करने वाले उछल रहे थे। उन्हें कड़ा जवाब दिया है राजपूत के लोगों ने। राजस्थानी सिर्फ दुश्मन के घर घुस कर मारते हैं बल्कि वक्त आने पर देश के साथ खड़े होना भी जानते हैं। हमें गर्व है हमारे राजस्थान और इसके वीरों पर।

",Till now those opposing the government were jumping. The people of Rajput have given a befitting reply to them. Rajasthanis not only kill by entering the enemy's house but also know how to stand with the country when the time comes. We are proud of our Rajasthan and its heroes.,fake,1,India
@oldschoolmonk सबसे ज्यादा वो कमीनी बॉक्सर की बेवा मतलब बेगम,@oldschoolmonk most of all that scoundrel boxer's widow means begum,offensive,1,India
"ब्रेकिंग न्यूज़
       अरविंद केजरीवाल को कोरोना हुआ
हे भगवान जल्द ही इस खुजली वाले कुत्ते को अजीत जोगी जैसे  जल्दी उठा ले ताकी दिल्ली की जनता इस कोरोना फैलाने वाले खुजली वाले कुत्ते से आजादी मिल सके यानी कोरोनावायरस एवं दंगा मुक्त दिल्ली हो सके 🙏🚩🚩🚩🚩🚩","breaking news
       Arvind Kejriwal got corona
O God, pick up this itchy dog ​​like Ajit Jogi as soon as possible so that the people of Delhi can get freedom from this corona spreading itchy dog ​​i.e. Corona virus and riot free Delhi.","fake,hate",1,India
"RT @Nattashasharrma: इस देश को बर्बाद करने मे केवल एक ही आदमी

का हाथ है....

नाम तो आप सब जानते ही हो.....👈🏻","RT @Nattashasharrma: Only one man to destroy this country

Is the hand of...

You all know the name.....👈🏻","defamation,hate",1,India
"केंद्र सरकार कोरोना संकट के कारण ऑनलाइन एजुकेशन के लिए देश भर के छात्रों को मुफ्त में स्मार्टफोन बांट रही है। इस लिंक पर रजिस्ट्रेशन कराने के बाद ही स्टूडेंट्स को स्मार्टफोन मिलेगा। 👉 http://bit.ly/Register-Free-Smartphone-Now

रीडर्स ने भी ऐसे मैसेज पड़ताल के लिए हमें भेजे हैं।","Due to the Corona crisis, the central government is distributing free smartphones to students across the country for online education. Students will get smartphones only after registering on this link. 👉 http://bit.ly/Register-Free-Smartphone-Now

Readers have also sent such messages to us for investigation.",fake,1,India
"माननिय पूर्व राष्ट्रपति प्रणब मुखर्जी की स्थिति में 14, अगस्त 2020 की सुबह तक कोई बदलाव नहीं है । वह इंटेंसिव केयर में वेंटिलेटर सपोर्ट पर हैं । उनके वाइटल पैरामीटर्स अभी स्थिर हैं।

",There is no change in the condition of Hon'ble former President Pranab Mukherjee as on the morning of 14th August 2020. He is on ventilator support in intensive care. His vital parameters are stable now.,fake,1,India
"रक्षा मंत्री राजनाथ सिंह आज #Russia के लिए रवाना होंगे

#BigNews @rajnathsingh 

https://t.co/cVzCGFI5ZV","Defense Minister Rajnath Singh will leave for Russia today

#BigNews @rajnathsingh

https://t.co/cVzCGFI5ZV",non-hostile,0,India
18 जून से दिल्ली में राष्ट्रपति शासन लागू होगा और अगले चार सप्ताह के लिए पूरे दिल्ली एनसीआर में कम्पलीट लॉकडाउन रहेगा।,President's rule will come into force in Delhi from June 18 and there will be complete lockdown in the entire Delhi NCR for the next four weeks.,fake,1,India
"सुरेश रैना व CSK के बीच कमरे को लेकर हुआ था विवाद, मामला नहीं सुलझने पर छोड़ा टीम का साथ

@ImRaina #IPL2020 @ChennaiIPL 

https://t.co/cQO1reGahq","There was a dispute between Suresh Raina and CSK over the room, left the team when the matter was not resolved

@ImRaina #IPL2020 @ChennaiIPL

https://t.co/cQO1reGahq",non-hostile,0,India
"ओडिसा सरकार ने तेजी से बढ़ रहे #कोविड19 मामलों को देखते हुए सभी कार्यालयों को हर शनिवार बंद रखने का फैसला किया है। भुवनेश्वर और कटक शहर में इस महीने 50% कर्मचारियों से काम चलाने का भी फैसला लिया है। 

राज्‍य में #कोरोनावायरस मामलों की संख्‍या बढ़कर 1 लाख 6561 हो गयी है।","Odisha Government has decided to keep all offices closed on every Saturday in view of the rapidly increasing #COVID19 cases. It has also been decided to work with 50% employees in Bhubaneswar and Cuttack cities this month.

The number of #Coronavirus cases in the state has increased to 1 lakh 6561.",non-hostile,0,India
"ग्वालियर संभाग में मुख्यमंत्री श्री 
@OfficeofSSC
 जी एवं जयचंदो के सरदार 
@JM_Scindia
 की उपस्तिथि में कोरोना वायरस ने भाजपा सदस्यता ग्रहण की!!! 

@INCMP
 
@IYCMadhya
 
@_voiceofmp
 
@VTankha
 
@OfficeOfKNath
 
@digvijaya_28
 
@KunalChoudhary_
 
@jitupatwari","Chief Minister in Gwalior division Mr.
@OfficeofSSC
 Sirdar of Ji and Jaichando
@JM_Scindia
 Corona virus took BJP membership in the presence of !!!

@INCMP
 
@IYCMadhya
 
@_voiceofmp
 
@VTankha
 
@OfficeOfKNath
 
@digvijaya_28
 
@KunalChoudhary_
 
@jitupatwari",offensive,1,India
"कोरोना संकट के बीच इस कंपनी ने 1300 इंजिनियर को दी नौकरी, 940 की जॉइनिंग भी हुई 
https://t.co/nCdeAPxDhd via @NavbharatTimes 
#employment #employmentforyouth #Larsen https://t.co/UvoVLMz5mc","In the midst of the Corona crisis, this company gave jobs to 1300 engineers, 940 also joined
https://t.co/nCdeAPxDhd via @NavbharatTimes
#employment #employmentforyouth #Larsen https://t.co/UvoVLMz5mc",non-hostile,0,India
"Y कैटेगरी की सुरक्षा में निकलीं भक्तों की झांसी की रानी ""कंगना"" 🤷
 कहा : ना डरूंगी, ना झुकूंगी
जब डर ही नहीं तो Y+ में क्यों आ रही फ़र्ज़ी क्वीन ?
आम पब्लिक जैसे आओ
तुमसे तो ज्यादा हिम्मती रिया है जिसने सरकार,  पुलिस, सिस्टम, मीडिया सबको अकेले झेला https://t.co/LRAaR9U2Z2","Jhansi's queen ""Kangana"" came out in the security of Y category 🤷
 Said: I will not be afraid, I will not bow down
When there is no fear then why is the fake queen coming in Y+?
come like general public
Riya is more courageous than you who alone faced government, police, system, media https://t.co/LRAaR9U2Z2",hate,1,India
"आगरा 'ट्रिपल मर्डर' की गुथी सुलझी, मुठभेड़ के बाद मास्टरमाइंड को किया गया गिरफ्तार 
#Agra 
https://t.co/Zk10GVenvh","Agra 'triple murder' solved, mastermind arrested after encounter
#Agra
https://t.co/Zk10GVenvh",non-hostile,0,India
"यूपीएससी ने सीडीएस2 का रिजल्ट जारी किया, यहां क्लिक कर देखें पूरा परिणाम
#UPSC 
#CDS
#results
https://t.co/WDs37r9GUQ","UPSC released CDS 2 result, click here to see full result
#UPSC
#cds
#results
https://t.co/WDs37r9GUQ",non-hostile,0,India
