Comment,Translated_Comment,Category,Hate Speech,Geography
বাংলাদের খেলা আর দেখবু না সালা পাপন চুর কয় সে জানেনা কয়দিন আগে সে কইলো ফিকসিনের কতা তাহলে বুজা যায় সব তার সাজানো,I don't know how many Bengali games Sala Papon Chur.,sports,1,Bangladesh
বলদ কোনুদিন মানোষ হয়না,An ox never becomes a man,sports,1,Bangladesh
দালাল পাপন শালাএমন ভাবে কথা বলতেছে যেন শে কিছুই জানেনা।,Broker Papon Shala is talking as if he knows nothing.,sports,1,Bangladesh
আবাল মারকা কমেন্ট বাদ দেন।।পাপন যা করছে ভাল করছে।।আজ ক্রিকেটার রা আমাদের কে কি দিয়েছে?? পারেনা বড একটা কাপ দিতে।। আর ভারতের সাথে গেলেতো বিডাল হয়ে যায়।এক টাকা ও দিয়ার দরকার নায়।পারপমস অনুযায়ী টাকা দিবে।তাহলে ভাল হওয়ার চেস্টা করবে।।সালাদের শরীরে তেল জমছে।।,"Abal Marka dropped the comment..Papan is doing well..What did the cricketers give us today?? I can't give you a cup. And if you go with India, it will be bad. You don't need to give a single rupee. You will give money according to the perpoms.",sports,1,Bangladesh
ভোকচোদ সাংবাদিক! পাপনের অপর্কমের কথা বলতেই বোকাচোদা স্যারকে অন্য প্রশ্ন করে।,"Vokchod journalist! Talking about Papan's aparkam, Bokachoda asked Sir another question.",sports,1,Bangladesh
আরে গালি দিয়েছে তা বাল হয়েছে মুশরিফ কি চেটের বাল।,Hey gaali deyen ta bal hooi mushrif ki chetter bal.,sports,1,Bangladesh
রুবেলের চেহারাটা দেখতে একদম কুত্তার মতো।,Rubel looks like a dog.,sports,1,Bangladesh
দুই বছর পর কল ট্রাকিং এতদিন কি বাল ছিড়ছে আকসু,"After two years of call trucking, Aksu is breaking the bank",sports,1,Bangladesh
পাপোন আস্তা মাদারিরছোদ,Papon Asta Madarirchod,sports,1,Bangladesh
ইন্ডিয়া দালাল হালার পো,India Dalal Halar Po,sports,1,Bangladesh
য়ে চামচা কুত্তার বাচ্চা ধরে রাখছে দেখেই তো মনে হচ্ছে হিরোহিনচি খোর,It looks like Hirohinchi eats the chick holding the puppy,sports,1,Bangladesh
বালের প্লিয়ার গুলা। কিছু পারে না। কর বেশি করে নাচানাচি এটাই পারবি সালা কুত্তার দল।,Hair pliers. nothing can This is Parbi Sala Kuttar's team.,sports,1,Bangladesh
তাছকি আপনি একটা পাগল আপনার বিচার হওয়া দরকার। সবায় পাগল হলেও আপনি পাগল হতে পারেন্না,"You are a lunatic and you need to be judged. Even if everyone is crazy, you can't be crazy",sports,1,Bangladesh
পাপন আর পাপনের মা খেলবে মাচোদা,Machoda will play Papon and Papon's mother,sports,1,Bangladesh
তোর হুগার মোধ্য বাস দিমো,Live in your heart,sports,1,Bangladesh
বালের কুট কুট মোসাদ্দেক একটারে নিছে সিলেট আর পাইছে না আবার কেপ্টেন অ বানাইসে হায়রে বিনোদন 🤣 এর থেকে আমাদের সিলেট এর লকাল প্লেয়ার তান্না আরও অন্যান্য রা অ অনেক ভালো,"Baler Kut Kut Mosaddek took Sylhet and did not get it. Again, the captain is not good. Alas, our local player Tanna of Sylhet is much better than this.",sports,1,Bangladesh
দূর দূর হালার হালা ই কিজাত গেইম । তাছকিন এতো খারাফ আগে জানতাম না,Far Far Halar Hala E Kizat Game. I didn't know Tashkin was so bad before,sports,1,Bangladesh
সালা গাজাখুর একটা মেয়ে তার ইজ্জত নিয়া মিথ্যা কথা বলে না ♥♥,A girl from Sala Ghazakhu does not lie about her honor ♥♥,sports,1,Bangladesh
তুই তোর মার গোয়াদি জন্ম নিচত বাইনচোদ,You are born under the cow of your mother,sports,1,Bangladesh
শালা ফালতু।,Shala is rubbish.,sports,1,Bangladesh
মুশফিক কে গালি দিলে লাগে আর আমার নবীকে গালি কুওার বাচ্চারা তা দেখছ না,Abusing Mushfiq is fine and the children who abuse my Prophet don't see it,sports,1,Bangladesh
ইবাদত বেয়াদব ছাগলকে আচ্ছা ধোলাই দিছে সৌম্য 😂,Soumya has washed the worshiping goat well,sports,1,Bangladesh
পাপন মাদারচুদ পাকিস্তানির সন্তান,Papan Motherchud is a Pakistani child,sports,1,Bangladesh
যে এসব আজে বাজে নিউজ দিতেছে তার গুস্টির মারে ছুদি কিচুদিন আগে বলছে মোসুমী মরে গেছে তারপর বলেছে অারেফিন শুবো মরে গেছে অাজ বলতেছে অাশরাফুল,The one who is giving bad news today is saying that a few days ago Mosumi died and then he said that Arefin Shubo died and today Ashraful is saying.,sports,1,Bangladesh
তর মারে চুদার কবর কও,Bury your dead ass,sports,1,Bangladesh
তোর মাথা খারাপ না কিরে শালা,"Don't worry, Shala",sports,1,Bangladesh
পাপন একটা কাংকি মাগির,Papon is a Kanki Magir,sports,1,Bangladesh
সব গুলো জারজ আর পতিতা এর জনম,All bastards and prostitutes,sports,1,Bangladesh
"তুগরে কি পুটকি মারসে শালা
",Tugre ki putki marse shala,sports,1,Bangladesh
পাপন একটা অনেক বড় আবাল। তাকে বি সি বি তে আর দেখতে চাই না।,Papan is a very big abal. I don't want to see him in BCB anymore.,sports,1,Bangladesh
আচ্ছা পাগল কি বুদ্ধিমান না তুই ছাগলরে বেশি বুদ্ধিমান মনে করস না।গরুর বাচ্চা কোথায় কার।,"Well, are you crazy or smart, you don't think goats are smarter. Where is the baby cow?",sports,1,Bangladesh
পাপন একটা চুর সালা ওকে বিসিবির সভাপতি থেকে বাদ দেওয়া হোক,Let him be removed from the BCB president,sports,1,Bangladesh
এই বুইড়া হালার খাটাসের লজ্জা শরম কিচ্ছু নাই। সারা দেশের মানুষ পাপন্নার পদত্যাগ চায় বাট হালায় চরম গুটিবাজ। দেশের ক্রিকেট টাকে ধ্বংসের পাঁয়তারা।,"This old halar Khatas has nothing to be ashamed of. People all over the country want the resignation of Papanna, but he is an extreme bully. They are on the brink of destroying cricket in the country.",sports,1,Bangladesh
সবগুলো ক্রিকেটার জামায়াত শিবির নয়তো জামায়াত শিবিরের থেকে টাকা খেয়ে ধর্মঘট করছে। পাপন হারামজাদার কথা শুনে মনে হচ্ছে একদম দুধে ধোয়া তুলসী পাতা। তুই হারামজাদা ক্রিকেট আর তোর নেত্রী বাংলাদেশটাকে ধ্বংস করার কাজে সদা নিয়োজিত। তবে একটা কথা পরিস্কারপ্লেয়ার যেটা ভালো খেলার পর ট্রিট চায় মুখ ভেঙেতাকে কোন সর্থ ছাড়াই আজীবনের জন্য বহিষ্কার ও দেশ ত্যাগে নিষেধাজ্ঞা এমনকি ঐ দিন পর্যন্ত যত টাকা পয়সা বিসিবি থেকে নিয়েছে সব ফিরত নিয়ে নিবে। কারণ ঐ হারামজাদা খেলেই টাকার জন্যদেশ তার কাছে কিছু না।,"All the cricketers are on strike after taking money from Jamaat Shibir or Jamaat Shibir. Hearing about papan haramzada, it seems like tulsi leaves washed in milk. You are always engaged in destroying Haramzada cricket and your leader Bangladesh. However, one thing is clear player who wants a treat after a good game, the face breaker will be expelled for life without any reason and banned from leaving the country. Because the country is nothing to him if he plays that harem for money.",sports,1,Bangladesh
কানকির পুলাদের জুতা মারা দরকার,Kanki's pullets need to be shoed,sports,1,Bangladesh
পাপন হইল এক নম্বর হারামি,Papon became the number one bastard,sports,1,Bangladesh
মুশফিকের ডিসিশান দেখলে মনে হয় গাঞ্জাখাই আবাল মিরাজরে ওপেনিং নামায়।,"Looking at Mushfiqur's decision, it seems that Ganjakhai Abal is opening the Miraj.",sports,1,Bangladesh
তর মারে চুদি,Tar mare cudi,sports,1,Bangladesh
পাপনের গালে জুতা মার তালে তালেপাপন হটাও ক্রিকেট বাচাও,Put shoes on Papon's cheek and save the cricket,sports,1,Bangladesh
আমার মতে পত্যক ক্রিকেটার এখন সাকিবের পাশে থাকা উচিত খেলাটা বন্ধ করে দেওয়া উচিতবলা দরকার সাকিব না থাকলে খেলা হবে নাদেখি বিসিবি কি করতে পারেআবার অনেকে বলবেন এটা কি বিসিবির দোষ নিহে আমি বলব এটা বিসিবির দোসআর সেখানের মুল শয়তান হল পাপন মাগীর পুলায়,According to me every cricketer should stand by Shakib now the game should be stopped. If Shakib is not there the game will not be played. I don't see what BCB can do. Again many people will say it is BCB's fault.,sports,1,Bangladesh
ভাই পাপনের পদত্যাগ নিয়ে ভিডিও বানান ঐ শালার পদত্যাগ চাই।,"Make a video about the resignation of Bhai Papon, I want the resignation of the school.",sports,1,Bangladesh
কিছু ছাগল পাও লাপা লাপি করে নিরিহ দেখে,Some of the goats look innocent,sports,1,Bangladesh
পাপনের পদত্যাগ চাই সালায় দলটাকে আওয়ামী লীগ বানায় ফালাইতাছে,The Awami League is making the party want Papan's resignation,sports,1,Bangladesh
চুরের পোলা শালার পুত,Chur Pola Shala Puth,sports,1,Bangladesh
তুই একটা ছোট লোক তুই কখনই হ্যাপির জন্য ফিট ছিলিনা তুই হলি আন ফিট বয় সেলেব্রেটি লজা করেনা তোর তোকে তো গাঞ্জা খোরের মতো লাগে শালা রংপুরের মফিজ,You are a short guy you were never fit for happy you are an unfit boy celebrity shy you look like a ganja khor Shala rangpur mofiz,sports,1,Bangladesh
পাপন কুত্তার বাচ্চার পদতেগ চাই পাপন বাংলাদেশের একটি কলঙ্ক,Padteg chai papan kutta's baby is a stigma in Bangladesh,sports,1,Bangladesh
মুশফিকের মায়রে চুদি,Mushfiq's Mayre Chudi,sports,1,Bangladesh
মুসফিক কি বালের খেলুয়ার। অর থেকে ছিনেমার নায়ক রা ভালো আছে।অদের নিয়ে কত বাজে কথা বলে সবাই তার পরেও কোন মাইন করে না।কি মন চলে মুসফিক।ভাব চুদাই।অর ভাবে টাইম আছে। ভুদার পুলা।সামনে পাইলে অকে গুয়া মারতাম।দেখি আমাকে কি করে।ভুদার পুলা।,"Musfiq is a ball player. The heroes of Chinema are better than Or. No matter how much people say bad things about them, they don't care. Ki Man Chali Musfiq. Bhav Chudai. Or Bhave Time. Bhudar Pula. I would beat him if I saw him. See what he does to me. Bhudar Pula.",sports,1,Bangladesh
তর মারে তুই চুদ,Tar mare tu cud,sports,1,Bangladesh
এখানে একটা প্রতিবন্ধী আছে সালা আগে রাস্তা ঘাটে করতো রোস্ট হ‌ওয়ার পর থেকে এখন আর দেখা জায় না 😁😁😁😁😁😁জনি প্রতিবন্ধী,"There is a disabled person here. He used to work on the streets a year ago. After being roasted, he is no longer seen. 😁😁😁😁😁😁 Johnny is disabled",sports,1,Bangladesh
সবগুলির জারজ সন্তান এভাবে একটা মানুষকে হয়রানি করার কি দরকার,What is the need of the bastards of all to harass a man like this,sports,1,Bangladesh
ইন্ডিয়ার কুত্তার বাচ্চারা বাংলাদেশের সাথে এত এত শত্রুতা করে কেন?,Why are the children of India so enmity with Bangladesh?,sports,1,Bangladesh
পাপোনের মেয়ে কে চুদি,Papone's daughter who is Chudi,sports,1,Bangladesh
শালা একটা মাগিবাজ আজীবন নিশিদ্দ করা হক,Shala is a Magibaz right to be ordained for life,sports,1,Bangladesh
মুশরিকের গেঞ্জি পরা যে লোকটা ওকে দেখলে আমার মনে হয় ও একটা গাঞ্জাখোর শালার পুতে কিভাবে দরছে ওকে আর কিভাবে কথা বলে,"When I see him in the genji of a polytheist, I think he is a narcissist.",sports,1,Bangladesh
এটা একটা বালের কাপ শুরু হইছে😡 পাপন গ্রেট মাদারচুদ🖕🖕🖕,It's a ball cup started😡 papan great motherchud🖕🖕🖕,sports,1,Bangladesh
শালার পুতেরাা মদ খাস আর মাগি চোদোছ না / কয় টা টাকা হইছে তোদের কাছে সুজুন ভাই যে বলছে তোদের কাছে যদি টাকা না থাকে তাহলে এতো বাবু গিরি থাকবে না ।।।,Sons of Shala don't drink alcohol or drink Magi / How much money do you have Sujun Bhai who says if you don't have money then there won't be so many Babu Giri...,sports,1,Bangladesh
ভুয়া নিউস দিস কেন মাদারির বাচা,Madari's Bacha is why fake news is this,sports,1,Bangladesh
শয়তান পাপ কে সভাপতির পথ থেকে জুতা মেরে তাড়ানো উচিত।,Satanic sin should be kicked out of the president's path.,sports,1,Bangladesh
শালায়(সাব্বির) পুরাই একটা মাল।😂😂😂😂,Shalay (Sabbir) is a whole lot. 😂😂😂😂,sports,1,Bangladesh
মনের কথা বললেন,He spoke his mind,sports,1,Bangladesh
মাদার চোদ ভালো খাললে ভালো বলো খারাপ খেললে খারাপ বলো চোদন,"If the mother eats well, say good, if she plays badly, say bad",sports,1,Bangladesh
চোখ দেখছেন?😠😠,Seeing the eyes?😠😠,sports,1,Bangladesh
"তোরা শালারা পতিতার মেয়ে নিয়া টানাটানি করস কেনো,,,,মেয়ে কি আর খুজে পাচ না",Why are you teasing the daughter of a prostitute?,sports,1,Bangladesh
ইসসস<br /><br />কালাহাসের মুখের ভাষা কি😡মন চায় জুতা মারি,Issss<br /><br />What is the language of Kalahas?,sports,1,Bangladesh
পাপন খানকির পোলা এইসব করছে। একটা কুত্তার বাচ্চা। পাপন 🖕🖕🖕🖕🖕🖕 🖕🖕🖕 পাপন🖕🖕🖕,Papan Khanki's Pola is doing these things. A puppy. Papon 🖕🖕🖕🖕🖕🖕 🖕🖕🖕 Papon🖕🖕🖕,sports,1,Bangladesh
মাংগের বাচ্চাদের খায়ে কোন কাজ নাই। সিজারের বাচ্চা । ভক্ত চোদাই,There is no work in eating Mang's children. Caesar's child. fan fucking,sports,1,Bangladesh
তুই গাঁজা খাইয়া আয়ছত সাকিব ইংলেন্ডে হয়ে খেলবে কুওার বাচ্চা ফেমাছ হতো চাছ 🍆🍆🍆🍆🍆🍆🍆🍆এটা তর ফুটকি দিয়া বরমু,"You want to eat weed, Shakib will play in England.",sports,1,Bangladesh
পাপন চোর হালা,Papan Chor Hala,sports,1,Bangladesh
পাপুইন্না মাদারচুদ মাগীর ছেলে মাগীর দালান তোরে লাথি মেরে বিসিবি থেকে বাহির করা উচিৎ 😡😡😡😡,Papuinna motherchud magi's son magi dalan tore should be kicked out of bcb 😡😡😡😡,sports,1,Bangladesh
দালাল মাদারতোষ্ট টা কে জুতা পিটা করা উচিত দশক তো সমালোচনা করবেই মুশফিকের আরো দায়িত্বশীল হওয়া উচিত ছিল,Mushfiqur should have been more responsible if he criticized Dass,sports,1,Bangladesh
এইটা টিক না আমাদের ছোট বেলায় মা ভলতেন গালে পিরিচতা তাসকিন একটা পাগল আর ছাগল,"This does not last. In our childhood, mother used to call Pirichta Taskin a madman and a goat.",sports,1,Bangladesh
সালা লুচ্চা,Sala Luccha,sports,1,Bangladesh
সব কয়টাকে দল থেকে বের করে দিয়ে নতুন দল তৈরি করুক সালা কুওা বাচ্চা রা টাকা জন্য খেলে একটা সিরিজ বাহিরে জিততে পারে না। তাদের কে নোমান দোকান টাকা কয়েন গুলো দিয়ে দে কুওা বাঁ্চা,"Let's kick everyone out of the team and form a new team. Well, kids playing for money can't win a series outside. Give them the coins of the Noman shop",sports,1,Bangladesh
ওদের পাছায় লাথি মেরে বের করে দেওয়া উচিৎফকিন্নি গুলোর তেল জমছে অনেকখেলাতো ভোগে দিছে,"Kicked their ass out, the oil on the kiffins has suffered many players.",sports,1,Bangladesh
এই খানকির পোণারা তোদের কি রে গালি ছিছে তাতে তোদের সমস্যা কি,What is your problem with these khanki's ponas insulting you?,sports,1,Bangladesh
তোর মায়রে পাপ তুই যদি ফের এসব থামলাইন ব্যবহার করিস কুত্তার বাচ্চা,"If you use these lines again, you son of a bitch",sports,1,Bangladesh
ঐ কুত্তার বাচ্চা এইটা কি বালের হাইলাইটস হয়ছে?,This puppy is the highlights of the ball?,sports,1,Bangladesh
ছাগলল ক্রিকেটার বাদ পড়েছে এখন যতসব ফাজলামি নিয়া পড়ছে,The goat cricketer has been left out and now he is taking all kinds of nonsense,sports,1,Bangladesh
পাপন শালা তুই এতো লেকচার না দিয়ে বুকে সাহস থাকলে পদত্যাগ কর!! তোকে বাংলাদেশ ক্রির্কেট পরিচালক হিসাবে চাইনা আর ওরা আন্দোলন শুধু ওঁদের জন্য করে নাই সকল ক্রির্কেটারদের জন্য করছে তুই দেশের ক্রির্কেট এরজন্য কি বাহ কতটা করতেছিস সবাই জানে!! তুই সাকিব মুশফিক মিরাজ এবং সবাইকে নিয়ে বাজে খারাপ কথা বলছিস তোকে জুতা পেটা করা উচিৎ কুকুরের দুই নাম্বার বাচ্চা পাপন মাদারিচোদ তুই তোর নিজের পকেট কতটা বরছিস সেটার হিসাব দে আগে পাপন কাক্কু!! নতুন করে ক্রির্কেট পরিচালক গঠন করা হোক এইটা দেশের ক্রির্কেট বক্তদের দাবী!! চোরের মায়ের বড় গলা যেমন তুই পাপন কাক্কু গলা এখন বড় হয়ে গেছে!! বাহিরে দেশে সব খেলায় লাইভে দেখায় আমাদের দেশে কয়টা খোলা লাইভে দেখাই বাহ দিস সেটা বল পাপন কাক্কু!! এতো খেলোয়াড় দের মধ্যে শুধু একটা মাত্র খেলোয়াড় এর কথা বলি!! ইমরুল কায়েস তোর বউ মেয়ের হোগ্ঙা মারছে নাকি নয়তো ওঁকে দলে চান্স দিস না কেন সেটা বল আগে হারামজাদা কুকুরের দুই নাম্বার বাচ্চা পাপন কাক্কু!! 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,"Papan Shala, if you have the guts to give so many lectures, resign!! Bangladesh does not want you as the cricket director and they are not doing the movement for them only, they are doing it for all the cricketers, everyone knows how much you are doing for the country's cricket!! You are talking bad things about Shakib Mushfiq Miraj and everyone you should be shoe beaten dog number two baby papan madrichod you count how much you are lining your own pocket first papan kakku!! This is the demand of the cricket speakers of the country that a new cricket director should be formed!! Thief's mother's big throat like tui papan kakku's throat is big now!! All the games are shown live in foreign countries, how many open live shows in our country? Let's talk about only one player among so many players!! Imrul Kayes is beating your wife's daughter or why don't you give him a chance in the team. 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡",sports,1,Bangladesh
রুবেল তোর চেহারা যেমন কালো তোর মনটাও তেমন কালো কুকুরের বাচ্চারা তোরা নিজেরা জেনা-ব্যভিচার করছোস কিন্তু আল্লাহকে গালাগালি করস কেন শালা নারী খোর লুচ্চা কোথাকার এদেশের মানুষেরা ইসলামকে ভালোবাসে আল্লাহকে ভালবাসে নবীকে ভালবাসে তোর গালে একদিন জুতাপেটা করা হবে আল্লাহর সাথে তুই কি শব্দ ব্যাবহার করস বেয়াদব,"Rubel, your face is as black as your mind, you children of dogs are committing adultery, but why do you insult Allah, you are a woman who eats scum, where are you from? The people of this country love Islam, love Allah, love the Prophet. One day you will be slapped with a shoe.",sports,1,Bangladesh
কার কি সমসা খয়েছে জার চুল খানি খেয়েছ তাকে কেরাসিন ডালিয়া দাও।,Give kerasin Dalia to the person who has eaten the hair of the king.,sports,1,Bangladesh
তর মা বোনরে চোদি মাঘীর পোয়া,Your mother Bonre Chodi Magheer Poa,sports,1,Bangladesh
সাব্বির বালের খেলোয়ার,Sabbir Baler Khelwar,sports,1,Bangladesh
চুদিরপুত,Chudirput,sports,1,Bangladesh
টাকা করার জন্য আর কোন পথ না পেলে তুর মা বোন তো মাগি মানুষকে ভাড়া দিয়ে দিয়ে তুকে জন্ম দিয়েছে । এখন টাকা আয় করার জন্য আর কোন পথ না পেলে তুর মা বোনকে আবার ভাড়া তুই যে ভিডিও করেছস ঐ টা তুর মা বোনকে ঠিক করে দে আমরা ও আসবো তুর মা বোনকে খাইতে,"If there is no other way to make money, your mother and sister gave birth to you by renting people. Now if you don't find any other way to earn money, rent your mother again, fix the video you made to your mother and we will come to eat your mother and sister.",sports,1,Bangladesh
লোকমান একটা কুলাঙ্গার,Lokman is a Kulangar,sports,1,Bangladesh
শালা পাপন তুই বেশি বারছো 🤬🤬,Shala papan you are too much 🤬🤬,sports,1,Bangladesh
ভূয়া শিরোনাম করলি কেনো সময় টিভির কুত্তারা?,"Why did you make a false title, time TV dogs?",sports,1,Bangladesh
তুই একটা মাদারী। তুই কিছু জানছ না।আই সি সি সম্পকর্।,you are a mother You don't know anything. Contact ICC.,sports,1,Bangladesh
"সব দোষ ঐ মাগির, নাম কামায় বড়লোক হতে চেছিলো ঐ মাগি, তুমি পাছা মারা দিতে গেলে কেন? তোমার বাপ কি তোমাকে বিয়ে দিতে পারত না? এখন মারা খাইয়া আল্লাহর দোহাই দিলেই তুমি ফেরেশতা হবে নাকি?","All the fault of that magi, that magi wanted to be a big man, why did you go to kill the ass? Your father could not marry you? Now if you die and pray to God, you will be an angel or not?",sports,1,Bangladesh
বেয়াদব তোর জন্য লায়লা নাঈম বেটার।<br />ক্রিকেট খেলতে দিচ্ছে কে তোকে?,Laila Naeem is better for you.<br />Who lets you play cricket?,sports,1,Bangladesh
চেবলা মাগির পোলা বুয়া খবর দেয়ার জন্য তোর মার বোদা দিয়ে গরম ডিম ঢুকানো হোক 😡😡,Let hot egg be inserted with your mother's boda to inform the Pola Bua of Chebla Magi 😡😡,sports,1,Bangladesh
পাপন হারামজাদা টা কে আবার,Who is Papon Haramzada again?,sports,1,Bangladesh
আমি আল্লার কাছে দোওয়া করি এই এক বছরের মধ্যে যেনো পাপন কুত্তার বাচ্চা কুত্তার মতো মৃত্যু বরন করে,I pray to Allah that within this one year the papan will die like a puppy.,sports,1,Bangladesh
ওকে দল থেকে বাদ দেওয়া উচিত।,He should be dropped from the team.,sports,1,Bangladesh
মার শালাকে,Beat the school,sports,1,Bangladesh
মুশফিক একটা মাদার চোদ আমার সাতে হলে মুশফিক চাফার দাত ফেলে দিতাম,"If Mushfiq was a motherfucker, I would have thrown away Mushfiq Chafa's teeth",sports,1,Bangladesh
শালা তুই একটা আবাল এসব বাংলা খবর কোথায় পাস,"Shala Tui Eta Abal, where are these Bengali news?",sports,1,Bangladesh
ভাই বালছাল দেশে থাইক্কা লাভ নাইবিছিবি সক্ত হইলে সাকিবের মাস সাজা হইতো,"Bhai Balchal, there is no Thaikka profit in the country. Shakib's month would have been punished",sports,1,Bangladesh
মামাপাপ বাপরেও ছেড়ে দেয় না সত্য বলার সৎ সাহস দেখানোর পরও আশরাফুলের ক্যারিয়ার নষ্ট করসো রক্ত গরম দেখাইলা। আর মাগিবাজ মালখোররা তুমার বন্ধু ।তর মুখে গু হালার পো হালা।,"Mother and father do not leave even after showing honest courage to tell the truth, ruin Ashraful's career. And Magibaz Malkhorra is your friend.",sports,1,Bangladesh
সালারে জুতা পিটা কর পাপোন্দা😡😡,Beat the shoes in Salar Paponda😡😡,sports,1,Bangladesh
বাংলাদেশ পুরো ক্রিকেট টিম মাগীবাজ...,Bangladesh entire cricket team Magibaaz...,sports,1,Bangladesh
জার্সি পড়া এই কুত্তার বাচ্চাটা কে যে এই ছেলেটিকে এভাবে পিছ মোড়া করে ধরে রাখছে জার্সি পরা এই গাঞ্জুইট্টা শুয়োরের বাচ্চাটাকে আচ্ছা মতো ধোলাই দেওয়া দরকার !,Who is this puppy in a jersey who is holding this boy with his back wrapped like this?,sports,1,Bangladesh
যেই হারামির বাচ্চা গুলা ডিসলাইক দিয়েছে সেগুলো একটাও মানুষেরচুদা না 😪😪,Harami kids who disliked are not human 😪😪,sports,1,Bangladesh
এ গুলা কিয়ামতের আলামত ভাইয়া আর দেরিনাই এই পাপন আমি মনে করি এ সালা একটা চোর সালা বদমাইস জতো সব,"These are the signs of the doomsday, brother, and this is the last sin.",sports,1,Bangladesh
পাপন একটা বাইচোদ,Papon is a Baichod,sports,1,Bangladesh
মাতারি শালা,Matari Shala,sports,1,Bangladesh
শালা রে কাছে পেলে মাইরা ফেলব কুত্তার বাচ্চা,"If Shala Ray gets close to Myra, I will throw the puppy",sports,1,Bangladesh
সালা তরা পাগল,You guys are crazy,sports,1,Bangladesh
পাপন কুক্তার বাচ্চার মারে চুদি এই মাধারচুদের বাচ্চা পাপনের বহিস্কার চাই,I want the dismissal of this madharchud baby papan,sports,1,Bangladesh
খুলনার টিম ম্যানেজন্ট এক নাম্বার পাগল ছারা আর কিছুইনা মেহেদী ছাগলটা একটা মেছ ভালো খেলছে এইজন্য পতিদিন ওপিনিং দেই নামে টা মুখস্ত মারি আউট হয়ে যায় কেন যে এই ভুলটা বার বার করে এখন খুলনার অবস্থা খারাপ,The team manager of Khulna is the number one crazy girl and nothing else. The mehndi goat is playing well. That's why the name of the opening day is memorized. Why is Khulna doing this mistake again and again?,sports,1,Bangladesh
"রুবেলের মত কুত্তা কেউ আছে, জাতীয় দল থেকে বাদ দেওয়া হোক।","There is a dog like Rubel, let him be removed from the national team.",sports,1,Bangladesh
টেকার চোদাদের এমনই হয়,That's what happens to boxers,sports,1,Bangladesh
এই জন্যই তাসকিন তোরে দলে নেওয়া না তুই একটা পাগল,"That's why Taskin didn't take you on the team, you're a lunatic",sports,1,Bangladesh
ওই দালাল খাজাখোর টা কে জুতা পেটা করা দরকার ওই কি চেটের বাল।।,That broker Khajakhor needs to be beaten.,sports,1,Bangladesh
খানকির পোলারা কিরিকেটাকে ধংশ করিয়া দিতাছে খানকির পোলারা খয়রাতির থেকে কিরিকেট খেলে বরলোক হইছে পিছনের কথা ভুলিয়া গেছে কাপ আনতে পারলে বাংলাদেশে জনগন থাকতে পারতো না,"Khanki's boys are ruining cricket. Khanki's boys have become rich by playing cricket from Khayrati. They have forgotten about the past. If they could bring the cup, there would be no people in Bangladesh.",sports,1,Bangladesh
খানকির বিয়ে লাগে। নাকি খানকি পুলা না হলে। মজা পাইনা। খানকি কুথাকার,Khanki needs to get married. Or if there is no pool. not fun Khanki Kuthakar,sports,1,Bangladesh
অশিক্ষিত ব্যাটম্যান হচ্ছে সৌম্য ছক্কা মারতে গিয়ে ক্যাচ দিয়ে আসে নিজেকে ছক্কার ম্যান মনে করে হালারা কোহলির ব্যাটিং দেখে শিখতে পারে না কিভাবে এক দুই চার ও সময় বুঝে ছক্কা মারতে হয়। আরে নিজের চাহিদা শেষ হলেই তো ছক্কা মারাত যেতে পারতি। রান করার পর মাথা আর কাজ করে না। সারা জীবন তো থেকে গড়ে গিয়ে ধরা খাইছে। সৌম্য ও সাব্বির এর যে প্রতিভা তরা রান না করলেও সমস্য নেই জাতিয় দলের বিতরেই থাকবে সারা জীবন। একটা বড় ইনিংস খেলে নিজেকে এতটা প্রতিভাবান মনে কইর না এটা এমন কিছু না যে চাপা মারলেই,"The uneducated batsman is Soumya who comes with a catch while hitting a six. He thinks he is a six man and cannot learn how to hit a six by understanding one two fours and timing by watching Halara Kohli batting. Hey, if you finish your needs, you could hit six. After running, the head no longer works. The whole life is built up and caught. The talent of Soumya and Sabbir will remain with the national team for the rest of their lives, even if they do not run. Playing a big innings doesn't make you think you're that talented, it's not something you just hit",sports,1,Bangladesh
তুই হালা চোর তোরে চাটাই করতে হবে,"You are a thief, you have to do it",sports,1,Bangladesh
পাপন মাদারচোদওর ফাঁসি হয়া দরকার,Papan Mother Choda should be hanged,sports,1,Bangladesh
পাপন গালে গালে জুতা মার তালে তালে,"Papan, cheek, cheek, shoes, clap, clap",sports,1,Bangladesh
তামিম বাল খেলছে। শেষ বলে মাছ ধরার কৌশল দেখলাম। কিন্তু ছুটে যাওয়ায় খারাপ লাগল।,"Tamim Bal is playing. Finally, I saw the technique of fishing. But it felt bad to run away.",sports,1,Bangladesh
পাপনের মা রে চুদিবাংলাদেশ বোড মা রে চুদিসবায় বল এক সাথে পাপনের মা রে চুদি,Papon Ma Re ChudiBangladesh Bod Ma Re Chudisbay Ball together Papon Ma Re Chudi,sports,1,Bangladesh
মুশফিক কে গালি দিলে কি হবে মুশফিক কি জান্নাতের খুর শালা মুশফিকের গুষ্টি চুদি,What will happen to Mushfiq if you abuse Mushfiq?,sports,1,Bangladesh
বাংলার পগল চাগল,Mad Chagall of Bengal,sports,1,Bangladesh
