Comment,Translated_Comment,Category,Hate Speech,Geography
原来如此！我终于明白了！以前对男的出轨，原配去打小三这种情形不明白，问室友为什么不去打男的或者分手？为什么不能是这个男的贱，骗了第三者呢？为什么都是女人，要去伤害女人？室友说我不懂，等你耍朋友就晓得了。切,"I see! finally, I understand! In the past, I didn't understand the situation of cheating on a man, and the original partner went to beat the mistress. I asked my roommate why they didn't hit the man or broke up? Why can't it be this cheap man who cheated the third party? Why are they all women, wanting to hurt women? The roommate said I don't understand, but you will understand when you play with your friends. cut",,0,China
你说的轻巧 很多女拳也没有伤人 那不叫黑化 那顶多叫极端防护措施,"You said lightly, many female punches did not hurt anyone, so it is not called blackening, it is called extreme protective measures at most",,0,China
再进一步，跳出性缘关系的想象。母权社会主体是母女传承。想像母亲们（姐妹关系）带着她们的女儿们自由构建社会。至于性对象，就跟你说的一样，谁都不会管，没有压力，自愿分合,"Going one step further, jumping out of the imagination of sexual relationship. The social subject of matriarchy is mother-daughter inheritance. Imagine mothers (sisterhood) with their daughters free to construct society. As for the sexual object, just as you said, no one will care, there is no pressure, voluntary separation and reunion",,0,China
"现在男女对立太严重了,都不可取，但柯洁本人言论我普通女性看了都不舒服","The confrontation between men and women is too serious now, and it is not advisable, but Ke Jie’s own remarks are uncomfortable for me as an ordinary woman.",,0,China
当一个人堂而皇之地说mtf已经有了穿女装的权利时，ta就是一个liar，这不是事实，全世界mtf作为整体来讲真的已经获得这种权利了吗？这种说法跟男权的“中国男女已经很平等了”有什么区别？，无论极端还是温和，请不要扭曲事实，请不要做liar,"When a person grandly says that MTF has the right to wear women's clothes, he is a liar. This is not true. Has MTF in the world really obtained this right as a whole? What is the difference between this statement and the patriarchal ""Chinese men and women are already very equal""? , no matter extreme or mild, please don't distort the truth, please don't be liar",,0,China
请你具体列出这句话里我如何双标了？请问你们定义女拳的标准是什么？因为不喜欢你们的话，所以就全部都是女权了吗？,"Could you please list in detail how I have double-standardized in this sentence? May I ask what is your standard for defining female boxing? Because I don't like what you say, so it's all about women's rights?",,0,China
说人家女棋手赢了比赛是用了美人计，放了一张凸起图，实际上赢比赛和性别无关，和穿着无关，只和棋艺有关,"It is said that the female chess player won the game by using a beauty trap, and put a raised picture. In fact, winning the game has nothing to do with gender, nothing to do with clothing, but only with chess skills",,0,China
极端女权只是让女性不倒贴啊，没有要男性保障她们的生活，都是鼓励女性自己奋斗。老梁对她们误解好深,"Extreme feminism is just to keep women from falling behind. They don't ask men to protect their lives, but encourage women to fight on their own. Lao Liang misunderstood them deeply",,0,China
不知道为什么有些国外的着作家很喜欢写女性不要拜金要追求真正的爱情,I don’t know why some foreign writers like to write about women not worshiping money but pursuing true love,,0,China
"我没有要吵架的意思，我只是想说，谁被压迫谁就会反抗，所以女生会说这个条款不能保护到女性。你们男生要是觉得对你们也不好也可以反对啊，男女本来有不同，我们的想法不能代表你们的。个人要在自己的位置发出自己的想法，没有农民代替工人发出抗议的，女生觉得对自己不利发出声音有错？,说什么营销号搞性别对立，你这不也是？还非要找家暴的……家暴的人他脸上写了吗？","I don't mean to quarrel, I just want to say that whoever is oppressed will resist, so girls will say that this clause cannot protect women. You guys can object if you think it’s not good for you. Men and women are different, and our thoughts can’t represent yours. Individuals have to express their own ideas in their own positions, and there is no farmer who protests on behalf of the workers. Girls feel that it is wrong to speak out against themselves? , What do you say that the marketing account engages in gender opposition, don’t you too? Still have to look for domestic violence... Does the domestic violence person have written on his face?",,0,China
"反正吧，对人生风险没有客观评估的后果，就是承担不了任何风险，当风险发生的时候，一定会累及周边的。我能说什么呢？因为我爸有暴力倾向，而且属于那种只听得见自己声音的人，完全没法沟通，当然也和他早年的经历有关，反正他们讲述自己的故事让我理解他们我从小到大听一亿遍了。,再加上法律并不保障女性的家务和生育等量化，也没有绑定DNA那种每月扣给到孩子。于是我妈，就一直躯体化她的各种担忧、焦虑和抑郁了，我一边是小棉袄一边得承担她一不舒服我就暗示家里所有人都第一时间归罪于我拳头菜刀相向于我，同时被家族寄予高度期望，作为工具能活到现在奇迹来着。,每个人都有自己喜欢的生活状态，喜欢呆家里的主妇有自己爱好，读读书、品品茶的没啥不好，只要是踏实的。我妈本质上是一个居家型的女人，其实本身是没有问题的，只是她这人没有风险意识，心理承受能力低下，下岗对她冲击很大，不能理所当然地居家，于是焦虑抑郁和躯体化。,对对对，还有那什么这个主义，那个主义的，我呸，在我看来，只有一事一议，我管你什么主义，我只喜欢我喜欢的主意。那些所谓的口号和主义们，古往今来，哈哈哈哈哈！//<username> 一个反特朗普游行，用了一个女权的名字，马上国内就有人信这是女权运动。真是叶公好龙啊。,但凡是人，谁还没有点逆反心理啊？想控制人家，即便承认你说的也是事实的一部分，但是谁忒么愿意被控制啊？是老子就要给你反起来。谁想控制劳资，劳资就要和谁反起来。更别提还想利用人家影响力这种的了，阴兮兮的，我就最不爽这种了。那当然就来呀，互相伤害呀！,麻痹的，人家哪天想投身如火如荼的女权了是人家的事。我就看不顺眼这种踩在巨人肩膀上还要把人脑袋拧下来听自己的人了。妖怪吧？！就是想利用人家的影响力实现自己的目的呗。本来需要自己耕耘争取的，现在想通过这种方式，还不能自己察觉。是不是很可怕吧？简直是大魔鬼。,我自己当然也不是认可武志红的所有观点，又有谁和谁的观点能完全重合呢？对吧？尤其是他关于经济方面的瞎几把扯淡。那我不能绑架控制他说你是错的，我要把你的脑袋拧下来吧？我看很多女权吧，就是又从他那里在学到了，然后又想把人头拧下来，借人的影响力实现自己诉求。,人家又不是没强调自由，被很多本质上喜欢呆在家的母亲绑架了才是真的啊。生孩子的身心风险、职业风险评估那就是夫妻俩自己个儿商量的事情啊，很多女人就是在职场上不行不想不愿意啊，那她们愿意相夫有什么问题呢？有喜欢这种女人的男人啊，Why not？搭配啊！,人家说成长的一个客观规律和需要。正常本来也是三岁以后就去上幼儿园啊，其实外向点的孩子一两岁就去托儿所的多了去了，我身边就很多啊。看孩子的星盘也是棒棒哒啊。反倒是自己去作无限期延展到孩子无限大她都要呆在家的值得警惕，那是她的需求，不是孩子的，和武志红没关系。","Anyway, if there is no objective assessment of the consequences of life risks, it is impossible to bear any risks. When risks occur, they will definitely affect the surrounding. What can I say? Because my dad has violent tendencies, and he belongs to the kind of person who can only hear his own voice, so he can't communicate at all. Of course, it is also related to his early experiences. Anyway, they tell their stories so that I can understand them. I grew up listening to them. Billion times. , In addition, the law does not guarantee the quantification of women's housework and childbearing, nor does it bind DNA to deduct children every month. So my mother has been physicalizing her various worries, anxieties and depressions. While I am a little padded jacket, I have to bear the burden when she feels uncomfortable. I imply that everyone in the family will blame me for the first time, fisting the kitchen knife against me, At the same time, it is highly expected by the family, and it is a miracle that it can survive until now as a tool. , Everyone has their own favorite living conditions. Housewives who like to stay at home have their own hobbies. There is nothing wrong with reading books and tasting tea, as long as they are down-to-earth. My mother is essentially a family-oriented woman. In fact, she has no problems. It’s just that she has no risk awareness and low psychological endurance. Being laid off has a great impact on her. , Yes, yes, yes, there is such a doctrine, that doctrine, I bah, in my opinion, there is only one issue, one discussion, I don’t care what doctrine you have, I only like the ideas I like. Those so-called slogans and doctrines, through the ages, hahahahaha! //<username> An anti-Trump march, using a feminist name, immediately some people in China believed that this was a feminist movement. Ye Gong is really a good dragon. , But who is not a little bit rebellious? If you want to control others, even if you admit that what you said is part of the truth, who would like to be controlled? It's Lao Tzu who is going to retaliate against you. Whoever wants to control labor and capital, labor and capital will oppose whoever they want. Not to mention wanting to use other people's influence, it's gloomy, and I'm most upset about this kind of thing. Then of course come, hurt each other! , Paralyzed, it is their business if they want to join the raging feminism one day. I don't like people who stand on the shoulders of giants and twist their heads off to listen to themselves. monster? ! I just want to use other people's influence to achieve my own goals. Originally, I needed to work hard to fight for it, but now I want to use this method, but I still can't detect it by myself. Isn't it scary? It's a big devil. Of course, I myself do not agree with all of Wu Zhihong's views, and who can completely coincide with whose views? Right? Especially his nonsense about economics. Then I can't kidnap and control him and say you are wrong, I'm going to screw your head off, right? I see a lot of women's rights, but I learned from him again, and then I want to screw people's heads off, and use their influence to realize my own demands. It's not that they don't emphasize freedom. It's true that they were kidnapped by many mothers who essentially like to stay at home. The physical and mental risks of having a child and occupational risk assessment are things that the couple can discuss individually. Many women just can’t do it in the workplace, so what’s the problem with their willingness to marry each other? There are men who like this kind of woman, why not? match! , People say that it is an objective law and need for growth. Normally, I would go to kindergarten after the age of three. In fact, there are a lot of extroverted children who go to nursery at the age of one or two. There are many around me. Looking at the child's astrolabe is also great. On the contrary, it is worth noticing that she will stay at home indefinitely until the child is infinitely old. It is her need, not the child's, and it has nothing to do with Wu Zhihong.",,0,China
最右女的？田园女权是啥？又要什么特权了？你们换个有点文化的人写文案行吗？就这几句被群嘲无数次的车轱辘话还拿出来现眼？//,The woman on the far right? What is pastoral feminism? What privilege do you want again? Can you find someone with a bit of culture to write the copywriting? Just these few Che Jilu words that have been ridiculed countless times by the crowd and still come out? //,,0,China
"这件事尚无定论，不用急着说男性受到了迫害吧。再正确的运动都不可避免地会伤及无辜，社会主义的探索过程还要走一些弯路呢。你给女权运动搞了个这么高的标准，本质上就是在不断打击女性争取正当权益的可能，坏的要死,吃饭还会噎着呢，你要饿死？","This matter is still inconclusive, so don't rush to say that men are being persecuted. No matter how correct the movement is, it will inevitably hurt the innocent, and the process of exploring socialism still has some detours. You have set such a high standard for the feminist movement, in essence, you are constantly attacking the possibility of women fighting for their legitimate rights and interests. If it is bad, you will die, and you will choke when you eat. Are you going to starve to death?",,0,China
以我周围的亲友看去，恋爱史多的人（不是滥情），结婚后反而稳定，恋爱史少的人，甚至跟初恋结婚的，反而离婚的多，是因为恋爱经历多了，所以明白自己适合怎样的配偶，更会处理感情的问题吗？或许什么都需要经验教训吧。当然一家之言不一定对。可是现在人还是对女子有偏见，看不惯女子恋爱多或婚前同居,"According to the relatives and friends around me, people with a lot of love history (not promiscuous) are more stable after marriage, and people with less love history, even those who marry their first love, get divorced more. This is because they have more love experiences, so I understand What kind of spouse is suitable for you, and will you be able to deal with emotional problems? Maybe everything needs to be learned. Of course, what the family says is not necessarily true. But now people still have prejudice against women, and they can't understand women who love more or live together before marriage",,0,China
正经的和微博的还是有差别的。不过现在似乎正经的基本都叫男女平权了，这个我目前还没有在微博遇到过，很多人太偏激了,There is still a difference between serious and Weibo. But now it seems that the serious ones are basically called equal rights between men and women. I haven’t encountered this on Weibo so far. Many people are too extreme.,,0,China
有什么值得同情的，受害人鼓起勇气揭发了他，他害怕得到制裁，就自杀了？考虑过自己老婆孩子吗？考虑过受害者多痛苦吗？有什么可死者为大、逝者已矣的？死的活该，败类,"What is there to be sympathetic to, that the victim mustered up the courage to expose him, and he, fearing punishment, committed suicide? Have you considered your own wife and children? Have you considered how painful the victim is? What can be said that the dead are the greatest, and the dead are dead? damn it, scum",,0,China
"我之所以跟你在这里说这些，证明我还有良知，如果是那些没有良知的，合不合法关他们什么事，结婚就是了，女孩无辜跟他们有什么关系，结婚有了孩子还是去外面找男人乱交，你有办法吗？我之所以这样说，合法了有良知的同志不会选择再去找女孩，既然法律都允许了父母也就会变得开明一些，你自己想想吧,父母以死相逼，你怎么选择，你不结婚他们就自杀，就是这么极端，我还是坚持最久的，如果今天合法，我今天就可以出柜，遇到合适的同性就结婚，遇不到就养父母终老，等自己老了就去养老院，不拖累任何人，不需要孩子，也不想养孩子，这就是多数同志的心声，不了解这个圈子就不要妄加评论，同志不等于代孕,身边很多被逼婚的同志，如果合法他们都不会选择去伤害一个陌生无辜的女孩，当你真正了解这个圈子，你才会发现有多黑暗，同志婚姻合法了，人才能迈出下一步，不合法就是空谈,至少可以减少很多不是吗，并不是所有人都想要孩子，但没有孩子又和目前的社会现状矛盾，中国老龄化严重，鼓励二胎也是为了多生育，太难了","The reason why I tell you this here is to prove that I still have a conscience. If it is those who have no conscience, it has nothing to do with them whether it is legal or not. Just get married. What does the innocent girl have to do with them? If you get married and have children, you should go outside Find a man for promiscuity, do you have a solution? The reason why I say this is that comrades with a conscience will not choose to find girls after it is legal. Since the law allows parents, they will become more enlightened. Think about it for yourself. Parents are forcing each other to die. How do you choose? If they don’t get married, they commit suicide. It’s that extreme. I’m still the one who persisted the longest. If it’s legal today, I can come out today. If I meet a suitable person of the same sex, I’ll get married. If I don’t, I’ll adopt my parents until I die. Nursing homes don't drag anyone down, don't need children, and don't want to raise children. This is the voice of most comrades. If you don't understand this circle, don't make rash comments. Being gay is not equal to surrogacy. Will choose to hurt a strange and innocent girl. When you really understand this circle, you will realize how dark it is. Only when gay marriage is legal can people take the next step. Illegal is empty talk, at least it can reduce a lot, right? Not everyone wants children, but not having children is in contradiction with the current social situation. China is aging seriously. Encouraging the second child is also to have more children. It is too difficult",,0,China
为什么骗婚，还不是社会不允许同志合法，如果同志婚姻合法、真正选择去伤害一个陌生女孩的同志除了禽兽我想不会有几个吧，这才是最基本的问题，并不是所有的同志都想骗婚的，不合法就没有办法去说服家人，这才是最根本的问题,"The reason for fraudulent marriage is that the society does not allow gays to be legal. If gay marriages are legal, I don’t think there are many gays who really choose to hurt a strange girl except animals. This is the most basic problem, not all gays Everyone wants to cheat the marriage, if it is illegal, there is no way to persuade the family, this is the most fundamental problem",,0,China
"小倔驴是某女的男朋友给的爱称,不过看她别的视频乐一乐也没事","Little Stubborn Donkey is a pet name given by a certain girl's boyfriend, but it's okay to watch her other videos Le Yile",,0,China
彩礼这是本来就很jb扯 拿的少说活该被婆家不重视活该被看不起,"The dowry gift is a jb nonsense in the first place, if you don’t talk about it, you deserve to be ignored by your in-laws and you should be looked down upon",,0,China
我看到的是一个经典重度性侵受害者，不光身体被伤害，精神和人格都开始扭曲变形，亲近伤害自己的人，欺骗帮助自己的人，这个女孩的人生刚开始，但是真的被毁的差不多了。说这样的女孩是故事会型人格的人还有人性么？！,"What I saw was a classic severe sexual assault victim. Not only was her body hurt, but her spirit and personality began to distort. She got close to the person who hurt herself and deceived the person who helped her. This girl’s life has just begun, but it is really destroyed. It's almost there. Does it still have humanity to say that such a girl is a story-telling personality? !",,0,China
人身攻击的言论没法看。不看，该怎么做怎么做。反正作为女人，张嘴和闭嘴都没什么好话听。,"Personal attacks cannot be read. Don't look at it, what to do and how to do it. Anyway, as a woman, there is no good thing to say when you open your mouth or shut your mouth.",,0,China
构建对女性友善的环境，这本身在男权社会是很难办到的，因为所有女人都被割裂处于孤立状态，所以女人的团结太重要了，比如各种女性论坛，职业女性互帮互助，当年真正发挥作用的妇联等等,"It is very difficult to build a women-friendly environment in a patriarchal society, because all women are separated and isolated, so women's unity is too important, such as various women's forums, professional women help each other, The Women's Federation, which really played a role back then, etc.",,0,China
"我觉得这件事的关键在于，明知道是个色狼，还要去。去了，即使没有同意书，也可以说老娘不脱，走人,所以他找她拍照，她可以不去啊","I think the key to this matter is that I knew I was a pervert, but I still wanted to go. I went, even if there is no consent letter, it can be said that the old lady will not take off and leave, so he asks her to take pictures, she can not go",,0,China
婚内出轨是肯定的，是不是强奸要看证据，俩人力量悬殊如果激烈挣扎女的身上不可能没有痕迹，如果没有挣扎只是口头抗拒那就没法定了。看女的表现当时并不想报警，是朋友多事叫来警察事情才闹大了。她现在要么说自己被强奸要么就成了邓文迪，她可怎么选？让朋友坑了。,"Infidelity within marriage is certain. Whether it is rape depends on the evidence. The strength of the two is very different. If there is a fierce struggle, it is impossible for the woman to have no traces. If there is no struggle and only verbal resistance, then there is no law. Seeing the woman's performance, she didn't want to call the police at the time. It was a friend who was troubled and called the police. Now she can either say she was raped or become Wendi Deng, how can she choose? Let friends cheat.",,0,China
小三再不值得同情，睡完之后送进监狱，会不会太不厚道？,The mistress is no longer worthy of sympathy. Wouldn't it be too unkind to send her to prison after sleeping?,,0,China
女性被轻视，男性被苛责，这就是还需要我们继续努力的社会 ——《论男权遗毒害了多少人》,"Women are underestimated and men are harshly criticized. This is a society that still needs us to continue to work hard —— ""On how many people have been harmed by the legacy of patriarchy""",,0,China
什么极端女权，她一个人拿了所有的东西，哪怕一件男的都没帮她拿，你们很我说这合理吗？哪怕拿一件啊，你一个百万博主这都看不清，失望透顶。,"What kind of extreme feminism, she took everything by herself, even a man didn't help her, do you think this is reasonable? Even if you take one, you, a million blogger, can't see clearly, and you are very disappointed.",,0,China
"能真正、彻底做到保护好女性的权益后再说。现在这种鬼环境下要些彩礼是必须的。,作者是男性","Let's talk about it after we can truly and thoroughly protect the rights and interests of women. It is necessary to ask for some bride price in this kind of ghost environment. , the author is male",,0,China
话是没错，但婚姻加强了私有制，废婚是蓄不成女奴的，在人人废婚的社会中无论什么制度都很难维持婚霸权,"The words are true, but marriage strengthens private ownership, and abolishing marriages will not make female slaves. In a society where everyone abolishes marriages, no matter what system it is, it is difficult to maintain marriage hegemony",,0,China
七八年前我一邻居男的失踪，数月后雪化开他尸体在镇子外数公里的荒野出现。警察断此人恍惚中走丢冻死的。他是唯一因家暴找到妇联的男人，还是亲属带他去，老婆找到妇联他又啥都不敢说乖乖回家，听人说老婆用钳子夹他皮肉等各种虐，一次被勒死过去抢救来的，好好一个人变神神叨叨，手机铃响就害怕，可怜,"Seven or eight years ago, a man from my neighborhood disappeared, and his body appeared in the wilderness several kilometers outside the town after the snow melted a few months later. The police judged that this person lost and froze to death in a trance. He was the only man who went to the Women's Federation because of domestic violence, and his relatives took him there. When his wife found the Women's Federation, he didn't dare to say anything and went home obediently. He heard that his wife used pliers to pinch his flesh and other abuses, and was strangled to death once. He was rescued, and he became a godsend when he was alone, and he was afraid when the phone rang. Poor",,0,China
李小璐这个很正常吧 离婚之后拥有孩子抚养权改名字，你周围难道没用离异家庭母亲拿到抚养权给孩子该名字的吗？李小璐有什么牛逼的,"This is normal for Li Xiaolu. After divorce, you have the custody of the child and change the name. Are there no divorced mothers around you who get custody and give the child the name? What's so awesome about Li Xiaolu",,0,China
当女性无缘无故地被施暴者伤害，求助无门的时候，你怎么不站出来讲话？谴责又在哪里？那难道不是对女性的仇恨？,"When women are hurt by abusers for no reason and have nowhere to turn for help, why don't you speak out? Where is the condemnation? Isn't that hatred of women?",,0,China
"我说的是男网警和苍井空那事损害警察形象，不知道为什么你会扯到同性荡妇羞辱更厉害，很莫名其妙,她是她，我是我啊,网络上普通网友相互辱骂是常事，辱骂损害的是自己的形象，各地网警披着官皮代表的是警察形象，在其位谋其职，你懂我的意思吧？另外同性更过分你根本没有数据证明，只是你自己的感受,单纯体力搬运工看过数据女性可以占40%，女性建筑业技术工才是少的，说没有女搬运工你是没下过工地吧，另外国家虽然规定女性不能下矿，但实际有很多女矿工但属于黑工没劳动法保障的","I’m talking about the incident between the male internet policeman and Sora Aoi that damaged the image of the police. I don’t know why you bring up the same-sex sluts to be humiliated even more. It’s inexplicable. She is her and I am me. The abuse damages one's own image. The Internet police everywhere represent the image of the police, and they seek a job in their position. You know what I mean? In addition, the same sex is more excessive. You have no data to prove it. It’s just your own feelings. Purely physical movers have seen the data. Women can account for 40%. Female construction workers are rare. If you say that there are no female movers, you have never been to a construction site. Well, in addition, although the country stipulates that women cannot go to the mines, there are actually many female miners who are black workers and have no labor law protection.",,0,China
我是女权和平等的了解是【女性拥有平等的机会，待遇以及选择上的自由】若她选择当家庭主妇，这个选项应当被尊重。若她愿孩子随夫姓，这个意愿也必须被所有人尊重。,"My understanding of women's rights and equality is that [women have equal opportunities, treatment and freedom of choice] if she chooses to be a housewife, this option should be respected. If she wishes her child to take her husband's surname, this wish must also be respected by everyone.",,0,China
姐妹你应该告诉他就算是真的绿了也不可以杀人。生命权是最最最基本的人权，如果“被绿了”可以作为同情杀人凶手的理由，那这社会吃枣药丸,"Sister, you should tell him that even if he is really green, he can't kill people. The right to life is the most basic human right. If ""being green"" can be used as a reason to sympathize with the murderer, then this society will take jujube pills",,0,China
大概看阶级吧。虽然你们老说田园比真女权多，但我首页基本没有田园，全是女权……,"Probably depends on class. Although you always say that there are more gardens than real women’s rights, my homepage basically has no gardens, and it’s all about women’s rights...",,0,China
想要得到别人更多的支持，是需要自己去经营的，没有人欠你的，非要听你的安排。作为公众人物表面上发声已经是很大的支持了，毕竟这些人都有粉丝，粉丝也会支持。你还非要给你搬个奖。这个姐姐有点极端,"If you want to get more support from others, you need to manage it yourself. No one owes you, so you have to listen to your arrangements. As a public figure, speaking out on the surface is already a lot of support. After all, these people have fans, and fans will support them. You still have to give you an award. This sister is a bit extreme",,0,China
别说女权被污名化，我去年还不知道女权是什么，都不知道这个存在，在QQ群指责一男性发关于猥亵幼女漫图的时候，居然一个女的站出来说我小题大做,"Not to mention that women's rights are stigmatized, I didn't know what feminism was last year, and I didn't even know it existed. When a man in the QQ group accused a man of posting comics about molesting young girls, a woman actually stood up and said that I made a fuss out of a molehill",,0,China
"不管什么时候，没价值的永远没有话语权。工作不就是在争取吗？没有话语权，说话谁会听？我觉得咱们对待价值这个词的定义有分歧。不为迎合谁，只为自己。,你这是什么思路？？？提高自身价值就是为了迎合男性？？？那男性提高自身价值为了迎合谁？提高自身价值才能更好的活着，更有话语权。","No matter when, those who are worthless will never have the right to speak. Isn't work just about fighting for it? Without the right to speak, who will listen? I think we have different definitions of the word value. Not to cater to anyone, just for yourself. , what is your idea? ? ? Improving self-worth is to cater to men? ? ? Who do men improve their own value to cater to? Only by improving your own value can you live better and have the right to speak.",,0,China
帮助女孩讨公道，不要以自己被性伤害为耻，是多么多么重要的事情，但是这些好像常识一样的东西就是会困住女孩,"How important it is to help girls seek justice and not be ashamed of being sexually hurt, but these things like common sense will trap girls",,0,China
"。。。。我也是单女不想结婚的人谢谢。,我从来没觉得现在就是平权社会，而是男权社会，而女权，就是把这些本来该平权的权利夺回来达到真正的平权，而不是像现在这样的特权社会。,所以女权难道是要给女性争取特权的意思？",". . . . I'm also a single woman who doesn't want to get married. Thank you. I have never felt that it is an equal rights society now, but a patriarchal society, and women's rights is to take back these rights that should have equal rights to achieve real equal rights, not a privileged society like the present. , so feminism means to fight for privileges for women?",,0,China
我一直觉得女权就是平权，因为现在根本就没有达到平权，而是男权社会。难道不是吗？,"I have always thought that women's rights are equal rights, because now there is no equal rights at all, but a patriarchal society. Is not it?",,0,China
高中的时候看了一毛姆的短篇小说集，里面的女性角色形象要不是狭隘愚蠢的，要不就是精于算计的，只有一个正面的女性角色，还要求她“无私奉献”“放弃自我”，从那个时候就特别讨厌毛姆。,"When I was in high school, I read a collection of Maugham's short stories. The female characters in it were either narrow-minded and stupid, or they were calculating. There was only one positive female character, and she was required to ""selfless dedication"" and ""abandon herself"" , Since then, I have hated Maugham in particular.",,0,China
他是删了一些微博的，他嘲讽别人生孩子下蛋，好吧，有人说是情商低。删掉的微博里说一百四十斤的女生是坦克，给支援武汉的女护士捐卫生巾被说是出拳，输了比赛说人家女棋手不穿内衣美人计。我真没看出来他尊重普通女性,"He deleted some microblogs. He mocked others for having children and laying eggs. Well, some people said it was because of low EQ. The deleted Weibo said that girls weighing 140 pounds are tanks, donating sanitary napkins to female nurses supporting Wuhan was said to be a punch, and losing the game said that the female chess players did not wear underwear. I really don't see how he respects normal women",,0,China
"嗯嗯，是的，她只顾着各种DISS，完全忘了自己配不配。,之前我看到有人骂女权可难受了，又没错，为什么要骂，现在我知道了……不是每个人都在真心的正常的支持女权，还有人利用女权营销微博想红，或者作为发泄口，已经偏激到伤害人了，怎么可能没人骂？","Hmm, yes, she only cared about all kinds of diss, and completely forgot whether she was worthy or not. ,I saw people scolding women’s rights before, it was uncomfortable, and yes, why did they scold, now I know...not everyone is sincerely supporting women’s rights, and some people use feminism to market Weibo to become popular, or as a Vent, already extreme enough to hurt people, how could no one scold?",,0,China
"还有 同工同酬只在毛爷爷时代出现过 随着改革开放 这种工作上的性别歧视越来越严重 就是因为女性要生孩子 而资本家不愿分摊这种社会成本,姐妹？认真的吗？同工同酬？你去看下招聘会 限制性别的有多少？我们从起点就没有同工同酬了  上升渠道也很窄,集体歧视概率不大？种族歧视够集体了吧？没有发生？事不关己高高挂起？雪崩的时候 没有一片雪花是无辜的,姐妹 希望生女孩是因为啥？大多会回答你 因为压力小吧 为啥压力小 因为不用买房子了 因为是女生 所以不用买房子 这不是歧视吗？我不知道你结婚了没有 我身边结婚的人 都会说 如果怀孕 就生个男孩 生了男的就不用再生了 这不是歧视吗？,婚后财产共有我也支持  为什么你会觉得女性地位高呢？如果高的话  现在还在人为选择出生性别？男女出生比例是多少 你可以自己查一查","Also, equal pay for equal work only appeared in the era of Mao Zedong. With the reform and opening up, gender discrimination at work has become more and more serious. It is because women have to have children and capitalists are unwilling to share this social cost, sister? Are you serious? Equal pay for equal work? You go to the job fair, how many genders are restricted? We have not had equal pay for equal work since the beginning, and the promotion channel is also very narrow. The probability of collective discrimination is not high? Is racism collective enough? Did not happen? Nothing to do with yourself? When there is an avalanche, no snowflake is innocent. Why do sisters want to have girls? Most of them will answer you because the pressure is less, why is the pressure less because you don’t need to buy a house because you are a girl, so you don’t need to buy a house. Isn’t this discrimination? I don't know if you are married or not. The married people around me will say that if you get pregnant, you will have a boy, and if you give birth to a boy, you don't need to have another child. Isn't this discrimination? , I also support joint property after marriage. Why do you think women have a high status? If it is high, are you still artificially selecting your sex at birth? What is the ratio of male to female at birth? You can check it yourself.",,0,China
"你要这么抬杠的理解我没办法。但是你说到国内明星睡别人，但那也是他和路人你情我愿的睡。,这都能扯到中国？？？我国明星好像没有像这位去骚扰女学生吧。","I can't help you to understand me so arrogantly. But you mentioned that domestic celebrities sleep with other people, but that is also the way he sleeps with passers-by. , can this be related to China? ? ? Chinese celebrities don't seem to harass female students like this one.",,0,China
"看看这人还来评论里呛我，多读读书，了解一下，女权主义的名词解释再来说好吗？这条微博我通篇没有抨击任何一个人，只是申明我的主张，并且说了，不顺眼你拉黑我，非要来当跳梁小丑的，我只能挂出来了，当代教育这么落后了？,我认为的女性权益，最重要的是有选择权，女性可以选择做家庭主妇，也可以选择在职场工作 但是社会不可以歧视自愿选择任何生活方式的女性，家庭主妇要被尊重，职场女性要同工同酬 这些都做到了吗？社会现像都不了解，就一个劲喷喷喷，键盘钢琴师吧","See if this person is still choking me in the comments, read more books, understand, and explain the terminology of feminism, okay? I didn’t criticize anyone in this microblog, but just stated my opinion, and said, if you block me if you don’t like it, if you insist on being a clown, I can only hang it out, contemporary education is so backward ? ,I think the most important thing about women's rights is the right to choose. Women can choose to be housewives or work in the workplace, but society cannot discriminate against women who voluntarily choose any lifestyle. Housewives must be respected, and working women must be respected. Have you achieved equal pay for equal work? I don't understand the social phenomenon, so I just keep talking, keyboard pianist",,0,China
自由选择权本来就属于女性应有的权利，尽是编出一些，田园女权，女拳等词汇来恶意泼脏水,"The right to freedom of choice belongs to women's due rights, and they just make up some vocabulary, such as pastoral feminism and female boxing, to maliciously splash dirty water",,0,China
经常因为女性的境遇难过，觉得自己有生之年等不到男女真正平等的那一天了。但是又想，我们走在通往平等的路上，这是无法改变的事实，即使我等不到，我也永远为最终将会到来的那一天高声喝彩。,"I often feel sad because of the situation of women, and feel that I can't wait for the day when men and women are truly equal in my lifetime. But I also think that we are on the road to equality. This is an unchangeable fact. Even if I can't wait, I will always applaud the day that will finally come.",,0,China
因为在很多领域，女性受到歧视更为严重，所以女权本质上是要争取女性缺失的权利，以达到男女平等的目标，只是我觉得现在女权这个词被田园女权搞的被人误解了，让人觉得是为了追求女性特权。,"Because in many fields, women are more severely discriminated against, so feminism is essentially to fight for the rights that women lack in order to achieve the goal of equality between men and women, but I think the term feminism is misunderstood by pastoral feminism, which makes people I think it's about women's privilege.",,0,China
第二个倒底是她妈性格软弱还是她性格软弱啊，我咋觉得她比她妈还软弱呢。,The second one is whether her mother is weak or her character is weak. Why do I think she is weaker than her mother?,,0,China
你说的这样的女人可不是女权，一点都不尊重女性,"The kind of woman you are talking about is not a feminist, and does not respect women at all",,0,China
